F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-2.319211489520967007e-11,-6.252776074688881636e-12,-1.909938873723149300e-11,-1.855369191616773605e-10,-2.000888343900442123e-11,-7.275957614183425903e-11,-6.366462912410497665e-12,-9.094947017729282379e-12,9.446745872497558594e+00,-8.414105772972106934e-01,-7.649187743663787842e-02,2.010000000000000000e+02
-1.188256161239132780e+01,-3.025248145197281247e+00,9.865518053132291243e+00,8.635667865481555054e+02,9.165939151906968618e+00,1.403321629796082561e+02,6.509296107015870803e+00,3.216135374724672147e+00,9.446745872497558594e+00,-8.414105772972106934e-01,-7.649187743663787842e-02,2.020000000000000000e+02
-2.547212846714819534e+01,-8.062169153776892472e+00,2.341355712169934122e+01,-2.466607719360108604e+02,1.737357490256999881e+01,2.704524694648971490e+02,1.039028375986617903e+01,8.804633356620797713e+00,9.446745872497558594e+00,-8.414105772972106934e-01,-7.649187743663787842e-02,2.030000000000000000e+02
-3.986136318000126266e+01,-1.503100033176173156e+01,4.140170240085808473e+01,-3.032581693436612113e+03,2.478949427444240428e+01,3.880441896541451570e+02,1.172788961600667790e+01,1.720847220424366242e+01,9.446745872497558594e+00,-8.414105772972106934e-01,-7.649187743663787842e-02,2.040000000000000000e+02
-5.193604811964678447e+01,-2.164136455672854709e+01,6.140167704838950158e+01,-4.824461838307201106e+03,3.254295685299166507e+01,4.991737496184432530e+02,1.332870130632932160e+01,2.684208875133890615e+01,9.446745872497558594e+00,-8.414105772972106934e-01,-7.649187743663787842e-02,2.050000000000000000e+02
-5.954438935346342987e+01,-2.532068638721841580e+01,8.026459091559172521e+01,-2.797100926540835644e+03,4.149460155099131953e+01,6.114950896961890976e+02,1.808026355688571130e+01,3.579808582828945873e+01,9.446745872497558594e+00,-8.414105772972106934e-01,-7.649187743663787842e-02,2.060000000000000000e+02
-6.424166843266584692e+01,-2.531940561725150474e+01,9.680740955366309208e+01,3.492645766548484971e+03,5.133179932403345447e+01,7.272620365688526363e+02,2.636377030414200817e+01,4.357018875572202887e+01,9.446745872497558594e+00,-8.414105772972106934e-01,-7.649187743663787842e-02,2.070000000000000000e+02
-7.082471163623722532e+01,-2.312253580882651249e+01,1.122842148087456735e+02,1.151073148749192114e+04,6.099031369917338452e+01,8.426381149244480184e+02,3.593595696965826392e+01,5.113502471044103004e+01,9.484992027282714844e+00,-8.414105772972106934e-01,-7.649187743663787842e-02,2.080000000000000000e+02
-8.408893356379576289e+01,-2.097360430119397279e+01,1.285960107812034039e+02,1.758418844967621408e+04,6.983948188072008634e+01,9.527929148559887835e+02,4.412327594559678801e+01,5.956728185307338208e+01,9.484992027282714844e+00,-8.414105772972106934e-01,-7.649187743663787842e-02,2.090000000000000000e+02
-1.057420038467294034e+02,-2.004448036877226968e+01,1.463358480286015038e+02,1.955105982481256797e+04,7.829861387690834817e+01,1.056765007908801635e+03,4.995540758406286841e+01,6.878830784699493961e+01,9.484992027282714844e+00,-8.414105772972106934e-01,-7.649187743663787842e-02,2.100000000000000000e+02
-1.338377187444211813e+02,-1.991685740627161749e+01,1.645471523267306111e+02,1.803537804108326964e+04,8.732499418142379000e+01,1.157449324485492980e+03,5.427757955127913192e+01,7.768775792230871957e+01,9.484992027282714844e+00,-8.414105772972106934e-01,-7.649187743663787842e-02,2.110000000000000000e+02
-1.645803377331831143e+02,-1.954020420694740778e+01,1.820331302392423822e+02,1.550200907627446941e+04,9.742888865914119378e+01,1.257812524280416255e+03,5.828310061311231038e+01,8.534632179503023508e+01,9.484992027282714844e+00,-8.414105772972106934e-01,-7.649187743663787842e-02,2.120000000000000000e+02
-1.945507038911659947e+02,-1.849550309171314666e+01,1.985443162104957082e+02,1.411605110088840229e+04,1.082533235837772736e+02,1.358006368154001393e+03,6.236773725574357741e+01,9.199124722559417933e+01,9.484992027282714844e+00,-8.414105772972106934e-01,-7.649187743663787842e-02,2.130000000000000000e+02
