F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-2.182787284255027771e-11,-1.000444171950221062e-11,-2.091837814077734947e-11,-1.527951098978519440e-10,-3.456079866737127304e-11,-7.639755494892597198e-11,-1.500666257925331593e-11,-2.864908310584723949e-11,9.561484336853027344e+00,-8.796565532684326172e-01,-1.529837548732757568e-01,2.260000000000000000e+02
-1.527603998195445456e+01,-1.392943862046604409e+01,9.275224850911399699e+00,1.270957076402664825e+02,-6.951188932945115084e+00,1.294931416470717522e+01,-7.093404288001693203e+00,3.003452552503858897e+00,9.561484336853027344e+00,-8.796565532684326172e-01,-1.529837548732757568e-01,2.270000000000000000e+02
-2.664349244386448845e+01,-2.648213786137057468e+01,1.671600153511735698e+01,2.610627819489382091e+02,-1.118508964725333499e+01,3.294037864891106437e+01,-1.208843411145608115e+01,5.145358144672627532e+00,9.561484336853027344e+00,-8.796565532684326172e-01,-1.529837548732757568e-01,2.280000000000000000e+02
-3.337006286652740528e+01,-3.704619982328904371e+01,2.234110994530419703e+01,4.015541679971174744e+02,-1.227107734398941830e+01,6.071907619032026560e+01,-1.406475543550095608e+01,6.202751581759912369e+00,9.446745872497558594e+00,-9.179025292396545410e-01,-1.529837548732757568e-01,2.290000000000000000e+02
-3.790078864672614145e+01,-4.587105982642242452e+01,2.804376078379664250e+01,5.410968427435509511e+02,-1.210672024703217176e+01,9.063133476716757286e+01,-1.356241794892002872e+01,6.638289338386130112e+00,9.446745872497558594e+00,-9.179025292396545410e-01,-1.529837548732757568e-01,2.300000000000000000e+02
-4.297263737434059294e+01,-5.345411980029439292e+01,3.574985890213793027e+01,6.721014712293872435e+02,-1.285123748735713889e+01,1.164576468854229461e+02,-1.190945525397910387e+01,7.032756547993813001e+00,9.446745872497558594e+00,-9.179025292396545410e-01,-1.529837548732757568e-01,2.310000000000000000e+02
-4.910193266205806140e+01,-5.985942849094135454e+01,4.548479068926553737e+01,7.933740354732544802e+02,-1.501144593439494201e+01,1.370028088733179175e+02,-1.030940256056737780e+01,7.463314357699346147e+00,9.446745872497558594e+00,-9.179025292396545410e-01,-1.529837548732757568e-01,2.320000000000000000e+02
-5.489955629749420041e+01,-6.466896904599229856e+01,5.521216626061232091e+01,9.098424713769964001e+02,-1.749263048552711552e+01,1.561001566904487845e+02,-9.419176783188504487e+00,7.440719347946469497e+00,9.446745872497558594e+00,-9.179025292396545410e-01,-1.529837548732757568e-01,2.330000000000000000e+02
-5.930476042201644304e+01,-6.762724030234107886e+01,6.259814520058534981e+01,1.026685238469184696e+03,-1.916031489777742536e+01,1.778681371231759840e+02,-9.492615871173256892e+00,6.486953666424597031e+00,9.446745872497558594e+00,-9.179025292396545410e-01,-1.529837548732757568e-01,2.340000000000000000e+02
-6.288707172773592902e+01,-6.931275175852670145e+01,6.703806169575727836e+01,1.144489725267525500e+03,-1.999885988808273396e+01,2.026536791703510971e+02,-1.060837104624170024e+01,4.805578988001343532e+00,9.446745872497558594e+00,-9.179025292396545410e-01,-1.529837548732757568e-01,2.350000000000000000e+02
