F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-5.366018740460276604e-11,-3.819877747446298599e-11,-3.547029336914420128e-11,-3.183231456205248833e-11,-5.911715561524033546e-11,-5.456968210637569427e-11,-5.456968210637569427e-11,-2.546585164964199066e-11,9.446745872497558594e+00,-8.796565532684326172e-01,3.824593871831893921e-02,2.270000000000000000e+02
3.976754192723092274e+00,4.489993013337880257e+00,8.295147926764002477e+00,6.938783093292840931e+00,2.448815184407976631e+00,5.807538305962225422e-01,7.791831752192592830e-01,-7.565230075406361721e-01,9.446745872497558594e+00,-8.796565532684326172e-01,3.824593871831893921e-02,2.280000000000000000e+02
1.321309417257907626e+00,4.727308504436678049e+00,1.034315919208074774e+01,9.447276409093319671e+00,-1.158053883531465544e+00,-3.289720144005514157e+00,-2.422820850114476343e+00,-1.047087894333344593e+00,9.446745872497558594e+00,-8.796565532684326172e-01,3.824593871831893921e-02,2.290000000000000000e+02
-9.640062582751852460e+00,-2.524339427891391097e-01,4.991419783534183807e+00,6.325937125571726938e+00,-1.190544237935409910e+01,-1.248886381260581402e+01,-9.959313864680552797e+00,-1.432717765857887571e+00,9.446745872497558594e+00,-8.796565532684326172e-01,3.824593871831893921e-02,2.300000000000000000e+02
-2.584343555598479725e+01,-8.582179705418184312e+00,-4.317304544915714359e+00,-7.894611403307862929e-01,-2.620931978368844284e+01,-2.470854561302076036e+01,-1.911387046859545080e+01,-4.306383015862593311e+00,9.446745872497558594e+00,-8.796565532684326172e-01,3.824593871831893921e-02,2.310000000000000000e+02
-4.432327278116554226e+01,-1.914890570080706311e+01,-1.491635168531865929e+01,-1.084535051512466453e+01,-4.089281286928417103e+01,-3.825467244254832622e+01,-2.824659075384624884e+01,-1.368599633063149668e+01,9.446745872497558594e+00,-8.796565532684326172e-01,3.824593871831893921e-02,2.320000000000000000e+02
-6.596362643018528615e+01,-3.393922365819116749e+01,-2.884320803405626066e+01,-2.557712101863671705e+01,-5.729495616509120737e+01,-5.475114602310168266e+01,-3.972501572953933646e+01,-3.320376561444754770e+01,9.446745872497558594e+00,-8.796565532684326172e-01,3.824593871831893921e-02,2.330000000000000000e+02
-9.366551718976188567e+01,-5.593757909010901130e+01,-5.041423111124186107e+01,-4.744058027087521623e+01,-7.963033645948871708e+01,-7.729156625295036065e+01,-5.788864168521922693e+01,-6.284472561503571342e+01,9.446745872497558594e+00,-8.796565532684326172e-01,3.824593871831893921e-02,2.340000000000000000e+02
-1.267857507531643932e+02,-8.440351364996149641e+01,-7.964469967922104843e+01,-7.512438934479905583e+01,-1.091086852636681215e+02,-1.056984087091886977e+02,-8.371100480355562468e+01,-9.682670148523448006e+01,9.446745872497558594e+00,-8.796565532684326172e-01,3.824593871831893921e-02,2.350000000000000000e+02
-1.583640365628298241e+02,-1.128187576998730037e+02,-1.088697780347556545e+02,-1.018074384379870025e+02,-1.402395983749156585e+02,-1.342111569145472458e+02,-1.118075687568889407e+02,-1.253027524462286237e+02,9.523238182067871094e+00,-7.649186849594116211e-01,7.649187743663787842e-02,2.360000000000000000e+02
