F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-6.912159733474254608e-11,-4.001776687800884247e-11,-5.820766091346740723e-11,-4.001776687800884247e-11,-6.548361852765083313e-11,-5.366018740460276604e-11,-4.001776687800884247e-11,-4.365574568510055542e-11,9.408499717712402344e+00,-8.414105772972106934e-01,0.000000000000000000e+00,2.260000000000000000e+02
-1.822452684622203378e+01,-8.274653969828250411e+00,-5.651323492365008860e+00,-7.863140576747355226e+00,1.065570870254305191e+00,-6.050488512420997722e+00,2.722778632038171054e+00,-2.329132014930019068e+01,9.408499717712402344e+00,-8.414105772972106934e-01,0.000000000000000000e+00,2.270000000000000000e+02
-3.616872281355335872e+01,-2.134173919020577159e+01,-1.558655810018353804e+01,-1.930133601121724496e+01,-8.404761451497506641e+00,-1.895045535662757175e+01,-5.335592694389561075e+00,-4.176577155144968856e+01,9.408499717712402344e+00,-8.414105772972106934e-01,0.000000000000000000e+00,2.280000000000000000e+02
-5.400288954760526394e+01,-3.984113360054925579e+01,-3.055873323083505966e+01,-3.543857218311131874e+01,-2.995477082238630828e+01,-4.011741190433440352e+01,-2.602387123342487030e+01,-5.496768792670718540e+01,9.561484336853027344e+00,-7.649186849594116211e-01,3.824593871831893921e-02,2.290000000000000000e+02
-7.234855738981605100e+01,-6.016862923294229404e+01,-4.766675406071317411e+01,-5.449819662837307988e+01,-5.581936607581155840e+01,-6.502071195014923433e+01,-5.176326292765952530e+01,-6.674473319728258502e+01,9.561484336853027344e+00,-7.649186849594116211e-01,3.824593871831893921e-02,2.300000000000000000e+02
-9.182566139617210865e+01,-7.830007154425175031e+01,-6.354482907068086206e+01,-7.353485659314992517e+01,-7.706759175694514852e+01,-8.767973952823740547e+01,-7.340673090011296154e+01,-8.111600846206238202e+01,9.561484336853027344e+00,-7.649186849594116211e-01,3.824593871831893921e-02,2.310000000000000000e+02
-1.125554945373314695e+02,-9.347777597478625466e+01,-7.747186824388882087e+01,-9.065421272406365460e+01,-9.168908574148190382e+01,-1.056138178731789594e+02,-8.832109422045232350e+01,-9.857652412241077400e+01,9.561484336853027344e+00,-7.649186849594116211e-01,3.824593871831893921e-02,2.320000000000000000e+02
-1.340431602844355439e+02,-1.081764165120657708e+02,-9.139777624915132037e+01,-1.058684304201833584e+02,-1.049422634202974223e+02,-1.208196539882655998e+02,-1.011193364490027307e+02,-1.165305236097101442e+02,9.561484336853027344e+00,-7.649186849594116211e-01,3.824593871831893921e-02,2.330000000000000000e+02
-1.554778764146094545e+02,-1.248482259692896150e+02,-1.072806119543156456e+02,-1.202476097908320298e+02,-1.227483828695767443e+02,-1.367014157071935188e+02,-1.174851859807686196e+02,-1.328284501911239204e+02,9.561484336853027344e+00,-7.649186849594116211e-01,3.824593871831893921e-02,2.340000000000000000e+02
-1.760876778705478500e+02,-1.431348869904632011e+02,-1.247457927334662600e+02,-1.345269092837461358e+02,-1.456252516853182897e+02,-1.546174544310706551e+02,-1.381648729076277959e+02,-1.481290001236020544e+02,9.561484336853027344e+00,-7.649186849594116211e-01,3.824593871831893921e-02,2.350000000000000000e+02
