F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-5.456968210637569427e-11,-3.910827217623591423e-11,-2.819433575496077538e-11,-5.184119800105690956e-11,-4.456524038687348366e-11,-5.638867150992155075e-11,-4.183675628155469894e-11,-2.728484105318784714e-11,9.484992027282714844e+00,-1.070886254310607910e+00,-4.207052886486053467e-01,2.270000000000000000e+02
-5.982542068461953022e+00,-5.430740708714438369e+00,-2.177102056007242936e+00,3.277366061842258205e+00,-5.262534011374555121e+00,-1.210452324525249423e+00,-6.015011342669822625e-01,-2.719883984001171484e+00,9.484992027282714844e+00,-1.070886254310607910e+00,-4.207052886486053467e-01,2.280000000000000000e+02
-1.273422824099998252e+01,-9.592466638699988835e+00,-3.818287072843304486e+00,7.377518268587664352e+00,-1.098271397774806246e+01,-5.156023201094285469e+00,-1.294400624814443290e+00,-4.854959540206436941e+00,9.484992027282714844e+00,-1.070886254310607910e+00,-4.207052886486053467e-01,2.290000000000000000e+02
-2.075201467330953164e+01,-1.258828865254417906e+01,-5.045025784316749196e+00,1.205739241753508395e+01,-1.712710445033371798e+01,-1.234464881655549107e+01,-2.237056387172742689e+00,-6.290006837105465820e+00,9.484992027282714844e+00,-1.070886254310607910e+00,-4.207052886486053467e-01,2.300000000000000000e+02
-2.993048261406966049e+01,-1.584493839199240028e+01,-6.615161935213109246e+00,1.605879107860437216e+01,-2.330453860687066481e+01,-2.095725692627274839e+01,-3.564932229724036006e+00,-7.427304197419289267e+00,9.484992027282714844e+00,-1.070886254310607910e+00,-4.207052886486053467e-01,2.310000000000000000e+02
-3.938095017236992135e+01,-2.068144972510617663e+01,-9.195990831201925175e+00,1.829423095705624291e+01,-2.932096150162669801e+01,-2.877325524384832534e+01,-5.177536517396220006e+00,-8.752830000336871308e+00,9.484992027282714844e+00,-1.070886254310607910e+00,-4.207052886486053467e-01,2.320000000000000000e+02
-4.772615365892761474e+01,-2.691596527346064249e+01,-1.258928230467518006e+01,1.905020915021486871e+01,-3.536608347677793063e+01,-3.501302122825109109e+01,-6.619670407233570586e+00,-1.026567041411362879e+01,9.484992027282714844e+00,-1.070886254310607910e+00,-4.207052886486053467e-01,2.330000000000000000e+02
-5.391589244765236799e+01,-3.289443653436046588e+01,-1.568009671183426690e+01,1.999815997662881273e+01,-4.152872168436442735e+01,-4.036473543125430297e+01,-7.268498395779715793e+00,-1.128620358849002514e+01,9.484992027282714844e+00,-1.070886254310607910e+00,-4.207052886486053467e-01,2.340000000000000000e+02
-5.804538893852350157e+01,-3.688014820282478468e+01,-1.725382160917524743e+01,2.292125554433459911e+01,-4.725528005599153403e+01,-4.557946816869844042e+01,-6.753394058210687945e+00,-1.086388458554029057e+01,9.484992027282714844e+00,-1.070886254310607910e+00,-4.207052886486053467e-01,2.350000000000000000e+02
-6.145145164399309579e+01,-3.843964573847733845e+01,-1.704043468113559356e+01,2.828156187111926556e+01,-5.157427701040069223e+01,-5.044805782404000638e+01,-5.283467451028627693e+00,-8.530486167499475414e+00,9.446745872497558594e+00,-1.109132170677185059e+00,-4.589512646198272705e-01,2.360000000000000000e+02
