F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-6.821210263296961784e-11,-4.183675628155469894e-11,-2.455635694786906242e-11,-2.637534635141491890e-11,-5.184119800105690956e-11,-6.912159733474254608e-11,-5.184119800105690956e-11,-2.910383045673370361e-11,9.484992027282714844e+00,-1.070886254310607910e+00,-1.529837548732757568e-01,2.020000000000000000e+02
-4.406704678770256578e+01,-4.501108884698714974e+01,-2.347595220127368520e+01,-1.526134824251403188e+01,-3.669064633109064744e+01,-3.200083723001625913e+01,-2.424933295629580243e+01,-2.604329903878169716e+01,9.484992027282714844e+00,-1.070886254310607910e+00,-1.529837548732757568e-01,2.030000000000000000e+02
-8.935527429682224465e+01,-8.832648236063687364e+01,-4.761800900772686873e+01,-3.266873666067567683e+01,-7.757734466376859928e+01,-7.084094147881114623e+01,-4.859886529421692103e+01,-5.142343767185866454e+01,9.484992027282714844e+00,-1.070886254310607910e+00,-1.529837548732757568e-01,2.040000000000000000e+02
-1.358755113800698382e+02,-1.296284786531932696e+02,-7.260860156795297371e+01,-5.253642150224277430e+01,-1.228000614161073827e+02,-1.172262333139351540e+02,-7.276670169915905717e+01,-7.591554370637277316e+01,9.484992027282714844e+00,-1.070886254310607910e+00,-1.529837548732757568e-01,2.050000000000000000e+02
-1.822728036627522670e+02,-1.700756064715915272e+02,-9.806699191159623297e+01,-7.334063371819502208e+01,-1.686016687874225681e+02,-1.656455429246161657e+02,-9.640724220159063407e+01,-9.987463473724983487e+01,9.484992027282714844e+00,-1.070886254310607910e+00,-1.529837548732757568e-01,2.060000000000000000e+02
-2.268005057954205768e+02,-2.110938322850342956e+02,-1.233408491247691927e+02,-9.343715847564726573e+01,-2.113220605093538325e+02,-2.100906248022747604e+02,-1.198157618671693854e+02,-1.239604061807776816e+02,9.484992027282714844e+00,-1.070886254310607910e+00,-1.529837548732757568e-01,2.070000000000000000e+02
-2.685091487488025450e+02,-2.530632979975443959e+02,-1.478214741390665949e+02,-1.126309589658239929e+02,-2.508041982584054495e+02,-2.495153472763777245e+02,-1.439960266877869799e+02,-1.486212553939876670e+02,9.484992027282714844e+00,-1.070886254310607910e+00,-1.529837548732757568e-01,2.080000000000000000e+02
-3.076985772834932504e+02,-2.950850045801171291e+02,-1.710741221499465610e+02,-1.320204709481149621e+02,-2.897494178765527977e+02,-2.877461604158688715e+02,-1.697046097388947601e+02,-1.737282552468996073e+02,9.446745872497558594e+00,-1.070886254310607910e+00,-2.677215635776519775e-01,2.090000000000000000e+02
-3.454697182865702416e+02,-3.358900404887772311e+02,-1.928817284671213201e+02,-1.524645536700772936e+02,-3.301836291650915882e+02,-3.286714103717222315e+02,-1.963583065420061757e+02,-1.986574432218803850e+02,9.446745872497558594e+00,-1.070886254310607910e+00,-2.677215635776519775e-01,2.100000000000000000e+02
-3.829581813434697324e+02,-3.748976518368899633e+02,-2.133607951156782292e+02,-1.734314944606094286e+02,-3.712034775050169628e+02,-3.722011139208298118e+02,-2.220921970319241154e+02,-2.227812402201834630e+02,9.446745872497558594e+00,-1.070886254310607910e+00,-2.677215635776519775e-01,2.110000000000000000e+02
