F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-4.729372449219226837e-11,-3.637978807091712952e-11,-2.000888343900442123e-11,-7.094058673828840256e-11,-4.547473508864641190e-11,-1.273292582482099533e-10,-2.819433575496077538e-11,-4.911271389573812485e-11,9.523238182067871094e+00,-9.561483860015869141e-01,3.824593871831893921e-02,2.260000000000000000e+02
-9.499632750540513371e+00,-6.674743638754989661e+00,-3.321703705836625886e+00,1.508426204089300882e+01,-3.593654939892076072e+00,1.740068702634562214e+01,-2.188555283932146267e+00,-2.937632309010950848e+00,9.523238182067871094e+00,-9.561483860015869141e-01,3.824593871831893921e-02,2.270000000000000000e+02
-1.859778542607455165e+01,-1.390644183225049346e+01,-5.807712991342668829e+00,2.718389542923614499e+01,-7.009787088054508786e+00,3.021083964301578817e+01,-2.737772637162379397e+00,-4.740507998638349818e+00,9.523238182067871094e+00,-9.561483860015869141e-01,3.824593871831893921e-02,2.280000000000000000e+02
-2.698163707857202098e+01,-2.135598902812580491e+01,-6.844762295017972065e+00,3.589097970052353048e+01,-9.718285385895796935e+00,3.770072512201113568e+01,-1.162337898519581358e+00,-4.752386656786256935e+00,9.523238182067871094e+00,-1.032640218734741211e+00,3.824593871831893921e-02,2.290000000000000000e+02
-3.455233006379421568e+01,-2.801510758527274447e+01,-6.345916166370443534e+00,4.342594511457900808e+01,-1.109278500608161266e+01,4.315316834725126682e+01,1.586728158114965481e+00,-3.182603134746386786e+00,9.523238182067871094e+00,-1.032640218734741211e+00,3.824593871831893921e-02,2.300000000000000000e+02
-4.152311923636807478e+01,-3.337302670893404866e+01,-4.943118859313472058e+00,5.225807067635651038e+01,-1.107038304606976453e+01,5.041297977176873246e+01,3.897307551128506020e+00,-1.115058655643224483e+00,9.523238182067871094e+00,-1.032640218734741211e+00,3.824593871831893921e-02,2.310000000000000000e+02
-4.835155325693358463e+01,-3.819850607544412924e+01,-3.741362234402004106e+00,6.278518023072683718e+01,-1.043709505256629200e+01,6.045775787825368752e+01,4.681657999451999785e+00,7.453434358831145801e-02,9.523238182067871094e+00,-1.032640218734741211e+00,3.824593871831893921e-02,2.320000000000000000e+02
-5.545271244689138257e+01,-4.398596748992440553e+01,-3.649787968954115058e+00,7.328407562165739364e+01,-1.031145742074295413e+01,7.122888277156198455e+01,4.028096965535951313e+00,-3.792853981831285637e-01,9.523238182067871094e+00,-1.032640218734741211e+00,3.824593871831893921e-02,2.330000000000000000e+02
-6.286530485264574963e+01,-5.155901399602498714e+01,-4.787973602505189774e+00,8.185279294735119038e+01,-1.130198325663877768e+01,8.035575333511042118e+01,2.869093958523990295e+00,-2.114820963583042612e+00,9.523238182067871094e+00,-1.032640218734741211e+00,3.824593871831893921e-02,2.340000000000000000e+02
-7.018336878157151659e+01,-6.025759021811154525e+01,-6.536091668022891099e+00,8.815250490869220812e+01,-1.318333241667096445e+01,8.761868164860970865e+01,2.051378656784436316e+00,-3.992831382834992837e+00,9.523238182067871094e+00,-1.032640218734741211e+00,3.824593871831893921e-02,2.350000000000000000e+02
-7.690328094101550960e+01,-6.852552031375671504e+01,-8.217050119126724894e+00,9.333866779719755868e+01,-1.534277548039062822e+01,9.478647501169689349e+01,1.681995016298969858e+00,-5.004773045038746204e+00,9.523238182067871094e+00,-1.032640218734741211e+00,3.824593871831893921e-02,2.360000000000000000e+02
-8.294704874426497554e+01,-7.525047896579053486e+01,-9.738687541090257582e+00,9.865470400891899772e+01,-1.743402285792581097e+01,1.035011836112698802e+02,1.323712376564799342e+00,-4.896527040714317991e+00,9.523238182067871094e+00,-1.032640218734741211e+00,3.824593871831893921e-02,2.370000000000000000e+02
-8.887198414343220065e+01,-8.050902654653964419e+01,-1.154140245375219820e+01,1.043859604422468692e+02,-1.953723347582126735e+01,1.137031376559752971e+02,7.531584905864292523e-01,-3.989454883530015650e+00,9.523238182067871094e+00,-1.032640218734741211e+00,3.824593871831893921e-02,2.380000000000000000e+02
-9.549511629108201305e+01,-8.512531451615359401e+01,-1.392134138120673015e+01,1.100993619505788956e+02,-2.178486986260395497e+01,1.240168618135485303e+02,4.271259958295559045e-01,-2.561306734399295237e+00,9.523238182067871094e+00,-1.032640218734741211e+00,3.824593871831893921e-02,2.390000000000000000e+02
-1.031833833235650673e+02,-8.976014316934379167e+01,-1.648455525660483545e+01,1.155195746009685536e+02,-2.400321189298483660e+01,1.332376780831527867e+02,1.090979167607656564e+00,-5.713269305751964566e-01,9.523238182067871094e+00,-1.032640218734741211e+00,3.824593871831893921e-02,2.400000000000000000e+02
-1.114300298126145208e+02,-9.460610679133969825e+01,-1.837810188255571120e+01,1.208719836032578314e+02,-2.580095629574134364e+01,1.411847265594806231e+02,2.855432346211273398e+00,1.977574713459034683e+00,9.523238182067871094e+00,-1.032640218734741211e+00,3.824593871831893921e-02,2.410000000000000000e+02
-1.191510756372335891e+02,-9.986591671251153457e+01,-1.910035935908035754e+01,1.264146995619012159e+02,-2.694900101558960159e+01,1.483194081065903447e+02,4.704532130218467501e+00,4.559996054568728141e+00,9.523238182067871094e+00,-1.032640218734741211e+00,3.824593871831893921e-02,2.420000000000000000e+02
