F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-7.003109203651547432e-11,-4.911271389573812485e-11,-9.458744898438453674e-11,-5.093170329928398132e-11,-8.549250196665525436e-11,-7.821654435247182846e-11,-6.002665031701326370e-11,-6.366462912410497665e-11,9.446745872497558594e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.260000000000000000e+02
-1.729413564781862078e+01,-2.003185302361271170e+01,3.326895388854609337e-01,-7.489302599282382289e+00,-1.336265700265357736e-01,-1.025193893520008714e+01,4.065069439227954717e+00,-9.191849822822405258e+00,9.446745872497558594e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.270000000000000000e+02
-3.616834824528541503e+01,-3.892354488171622506e+01,-3.866987514897118672e+00,-1.470542993238996132e+01,-1.221058893760164210e+01,-2.554590629112681199e+01,2.465301093425296131e+00,-1.721658101196408097e+01,9.446745872497558594e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.280000000000000000e+02
-5.659629444885740668e+01,-5.686566967884118640e+01,-1.312683090274003916e+01,-2.136494821667474753e+01,-3.752621917906435556e+01,-4.671517326397952274e+01,-5.715530744322677492e+00,-2.427576607162700384e+01,9.446745872497558594e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.290000000000000000e+02
-7.691041365593446244e+01,-7.520199666698317742e+01,-2.385099525029363576e+01,-2.743055156283298857e+01,-6.663611394798499532e+01,-7.030374721670887084e+01,-1.647596684311611170e+01,-3.184278551870011142e+01,9.446745872497558594e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.300000000000000000e+02
-9.537284706505488430e+01,-9.499466978367581760e+01,-3.201710075921982934e+01,-3.344346113339815929e+01,-8.933658195154930581e+01,-9.240242347982712090e+01,-2.515066166404358228e+01,-4.121810849705252622e+01,9.446745872497558594e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.310000000000000000e+02
-1.118255669197496900e+02,-1.159744321717362254e+02,-3.686978039302630350e+01,-4.041710227937983291e+01,-1.040791333862998727e+02,-1.122320737874961196e+02,-3.054893037334659311e+01,-5.225408268914543441e+01,9.446745872497558594e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.320000000000000000e+02
-1.278303782716493515e+02,-1.369954984388814410e+02,-4.109632249477544974e+01,-4.913817133292832295e+01,-1.176548313921102817e+02,-1.319785841700359015e+02,-3.504676239484251710e+01,-6.355099164076273155e+01,9.446745872497558594e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.330000000000000000e+02
-1.451893999568928848e+02,-1.573481992414217530e+02,-4.774602690708707087e+01,-5.941686820345057640e+01,-1.367433623695160350e+02,-1.536275526705339871e+02,-4.124222812258449267e+01,-7.386943375957162061e+01,9.446745872497558594e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.340000000000000000e+02
-1.642634351735869132e+02,-1.773323347142149942e+02,-5.727831614667411486e+01,-7.004967843110262038e+01,-1.609588583442418894e+02,-1.765564992315230484e+02,-4.914948286031358293e+01,-8.325451848826560308e+01,9.408499717712402344e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.350000000000000000e+02
-1.836394044179014600e+02,-1.974707415253205909e+02,-6.753122198646451579e+01,-7.966300736658376991e+01,-1.842262840340299590e+02,-1.983377541521331295e+02,-5.670329058390234422e+01,-9.272722409710513602e+01,9.408499717712402344e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.360000000000000000e+02
-2.014062647378386828e+02,-2.174283196790720467e+02,-7.615467973366139631e+01,-8.774947517050077295e+01,-2.018247738762293011e+02,-2.174529814991001331e+02,-6.242901706055090472e+01,-1.029684604192934785e+02,9.408499717712402344e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.370000000000000000e+02
-2.168377431815551972e+02,-2.360330113575528230e+02,-8.276247513950329449e+01,-9.498885966268971970e+01,-2.150397203050270036e+02,-2.347601685785830341e+02,-6.704518289664883923e+01,-1.134653023613427649e+02,9.408499717712402344e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.380000000000000000e+02
-2.309907879363454413e+02,-2.524475156337784938e+02,-8.883141105092727230e+01,-1.025707139856813228e+02,-2.290743994038239180e+02,-2.523049211288453080e+02,-7.242915753537636192e+01,-1.229974131710987422e+02,9.408499717712402344e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.390000000000000000e+02
-2.457689378450213553e+02,-2.671685636906531727e+02,-9.592612740515869518e+01,-1.111371880225788118e+02,-2.474715914270964277e+02,-2.710826765541733039e+02,-7.945304558144562179e+01,-1.308659613580221048e+02,9.408499717712402344e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.400000000000000000e+02
-2.623144843431573463e+02,-2.817109533403336172e+02,-1.042712220517259993e+02,-1.202706758839249233e+02,-2.692132909619285783e+02,-2.902315131291070429e+02,-8.717346711442041851e+01,-1.375209909505874748e+02,9.408499717712402344e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.410000000000000000e+02
-2.800793728847438615e+02,-2.973037889350252954e+02,-1.128622552931992686e+02,-1.289227537146316536e+02,-2.907157197806736804e+02,-3.082456303400831530e+02,-9.400668504403802217e+01,-1.439874715514188210e+02,9.408499717712402344e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.420000000000000000e+02
-2.972619179248331420e+02,-3.139663395444504204e+02,-1.205770391686310177e+02,-1.363494692985423171e+02,-3.096073107304746372e+02,-3.246365295350042288e+02,-9.934324847653442703e+01,-1.508363104867821676e+02,9.408499717712402344e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.430000000000000000e+02
-3.121641997435499434e+02,-3.308019315825749800e+02,-1.270058941561219399e+02,-1.427345283243157610e+02,-3.262181470424802683e+02,-3.403059646653346135e+02,-1.039018845996833988e+02,-1.578691946999724678e+02,9.408499717712402344e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.440000000000000000e+02
-3.243721277958056817e+02,-3.469410346805188965e+02,-1.324190555790100916e+02,-1.489885679760409403e+02,-3.421171649617990624e+02,-3.565083265646480868e+02,-1.087437632152468723e+02,-1.647609290434966169e+02,9.408499717712402344e+00,3.824593871831893921e-02,9.561483860015869141e-01,2.450000000000000000e+02
