F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-3.001332515850663185e-11,-5.184119800105690956e-11,-3.910827217623591423e-11,-4.547473508864641190e-11,-3.728928277269005775e-11,-6.184563972055912018e-11,-3.092281986027956009e-11,-3.183231456205248833e-11,9.484992027282714844e+00,-1.032640218734741211e+00,-3.824593424797058105e-01,2.260000000000000000e+02
-4.147846794749966648e+00,-4.850003119850953226e+00,-2.013672103955286730e+00,-2.378583308684028452e+00,-1.212878897371774656e+01,-1.406852575547236484e+01,-5.991178571469390590e+00,3.411021571891978965e-01,9.484992027282714844e+00,-1.032640218734741211e+00,-3.824593424797058105e-01,2.270000000000000000e+02
-1.094452999641907809e+01,-1.224263470182540914e+01,-4.574166292070003692e+00,-2.308410580615600338e+00,-2.066533376016559487e+01,-2.133493715500662802e+01,-1.118204493688153889e+01,-1.937956110622508277e+00,9.484992027282714844e+00,-1.032640218734741211e+00,-3.824593424797058105e-01,2.280000000000000000e+02
-2.105101236528298614e+01,-2.214028449533634557e+01,-7.700737293911515735e+00,4.279760281297058100e-01,-2.514433858949269052e+01,-2.103057140243072354e+01,-1.494071318705027807e+01,-6.929109243719722144e+00,9.484992027282714844e+00,-1.032640218734741211e+00,-3.824593424797058105e-01,2.290000000000000000e+02
-3.288265978180243110e+01,-3.190454779563424381e+01,-1.098379743890109239e+01,3.850047260220890166e+00,-2.831318804196871497e+01,-1.854289044948200171e+01,-1.693957989503360295e+01,-1.225149664000855410e+01,9.484992027282714844e+00,-1.032640218734741211e+00,-3.824593424797058105e-01,2.300000000000000000e+02
-4.414636528230585100e+01,-3.878978326195101545e+01,-1.417587109283613245e+01,5.935421794244575722e+00,-3.328500238779361098e+01,-1.984352813145414984e+01,-1.724217968637731246e+01,-1.551106987307412055e+01,9.484992027282714844e+00,-1.032640218734741211e+00,-3.824593424797058105e-01,2.310000000000000000e+02
-5.362473065278845752e+01,-4.241982552141234919e+01,-1.751833604421881319e+01,6.591763339851240744e+00,-4.074791127841217531e+01,-2.609379287662522984e+01,-1.631780111397529254e+01,-1.653390118052811886e+01,9.484992027282714844e+00,-1.032640218734741211e+00,-3.824593424797058105e-01,2.320000000000000000e+02
-6.163787089189827384e+01,-4.483897827444798168e+01,-2.130509234323926648e+01,7.519750144731915498e+00,-4.885315850584356667e+01,-3.359860933546042361e+01,-1.490687786609942123e+01,-1.714286527546937577e+01,9.523238182067871094e+00,-1.070886254310607910e+00,-3.824593424797058105e-01,2.330000000000000000e+02
-6.907896863263340492e+01,-4.828216975795112376e+01,-2.513152807645292341e+01,1.036871438164234860e+01,-5.546344425676124956e+01,-3.838137191822897876e+01,-1.372213030078819429e+01,-1.902504520503589447e+01,9.523238182067871094e+00,-1.070886254310607910e+00,-3.824593424797058105e-01,2.340000000000000000e+02
-7.630003062315336138e+01,-5.304262068496700522e+01,-2.783053361970542028e+01,1.525289256894939172e+01,-6.021575430222856085e+01,-4.012752961827391118e+01,-1.312552177443467372e+01,-2.215746811413009709e+01,9.523238182067871094e+00,-1.070886254310607910e+00,-3.824593424797058105e-01,2.350000000000000000e+02
-8.302026121902054001e+01,-5.752453168599095079e+01,-2.849236906643000111e+01,2.100502723150384554e+01,-6.449635773054160381e+01,-4.165509595735784387e+01,-1.302539552147027280e+01,-2.531922793078774703e+01,9.523238182067871094e+00,-1.070886254310607910e+00,-3.824593424797058105e-01,2.360000000000000000e+02
