F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-3.910827217623591423e-11,-2.364686224609613419e-11,-2.637534635141491890e-11,-4.547473508864641190e-11,-6.093614501878619194e-11,-4.456524038687348366e-11,-5.729816621169447899e-11,-3.365130396559834480e-11,9.484992027282714844e+00,-7.649186849594116211e-01,1.529837548732757568e-01,2.260000000000000000e+02
-2.873947304522062041e+01,-1.565636629972686933e+01,-1.173181203343119705e+01,-1.418584472095972160e+01,-1.470264802156452788e+01,-2.613531989549119317e+01,-1.007014419834104046e+01,-2.605868748795273859e+01,9.484992027282714844e+00,-7.649186849594116211e-01,1.529837548732757568e-01,2.270000000000000000e+02
-5.493197294961828447e+01,-3.151932853061680362e+01,-2.492574449539461057e+01,-2.663052370933974089e+01,-4.061434178194940614e+01,-5.505733528890050366e+01,-3.005516282579537801e+01,-4.634804372728467570e+01,9.484992027282714844e+00,-7.649186849594116211e-01,1.529837548732757568e-01,2.280000000000000000e+02
-7.857780550090228644e+01,-4.729265818955445866e+01,-3.976969503966392949e+01,-3.674196807093085226e+01,-7.853549118701084808e+01,-8.615503251026711951e+01,-6.034912772346342535e+01,-5.967878950804424676e+01,9.484992027282714844e+00,-7.649186849594116211e-01,1.529837548732757568e-01,2.290000000000000000e+02
-1.022999485802138224e+02,-6.249700030456324384e+01,-5.526705690994367615e+01,-4.544665701545955017e+01,-1.188492216609811294e+02,-1.158488639928345947e+02,-9.199222499548159249e+01,-6.976207178760569150e+01,9.484992027282714844e+00,-7.649186849594116211e-01,1.529837548732757568e-01,2.300000000000000000e+02
-1.289722857371716600e+02,-7.737566010820273732e+01,-7.055821212727460079e+01,-5.459549882811370480e+01,-1.514360625968874956e+02,-1.414271737080189268e+02,-1.159807080915197730e+02,-8.135565093784589408e+01,9.484992027282714844e+00,-7.649186849594116211e-01,1.529837548732757568e-01,2.310000000000000000e+02
-1.592605823737349056e+02,-9.326796426495229753e+01,-8.598572706248251052e+01,-6.587824702855095893e+01,-1.749901056368371428e+02,-1.640946947705988350e+02,-1.318004383700217659e+02,-9.632502372057933826e+01,9.484992027282714844e+00,-7.649186849594116211e-01,1.529837548732757568e-01,2.320000000000000000e+02
-1.912212683069537889e+02,-1.117163869999658345e+02,-1.026662849538060982e+02,-7.991846580636001818e+01,-1.966379636747888071e+02,-1.879250507169354023e+02,-1.467343564117663846e+02,-1.131639057463967220e+02,9.446745872497558594e+00,-8.414105772972106934e-01,1.147378161549568176e-01,2.330000000000000000e+02
-2.219356808718612228e+02,-1.329308109290418543e+02,-1.209908189711613886e+02,-9.599565640046284898e+01,-2.234268034578590232e+02,-2.158635757546635432e+02,-1.675913400565750635e+02,-1.295794775210320040e+02,9.446745872497558594e+00,-8.414105772972106934e-01,1.147378161549568176e-01,2.340000000000000000e+02
-2.494529894676952608e+02,-1.551147850389588712e+02,-1.397459241035448940e+02,-1.124863179357648733e+02,-2.553203141546118786e+02,-2.470262770024464771e+02,-1.940576721946581529e+02,-1.449346468620724409e+02,9.446745872497558594e+00,-8.414105772972106934e-01,1.147378161549568176e-01,2.350000000000000000e+02
-2.735134809226128709e+02,-1.754453180124801293e+02,-1.569063039458942512e+02,-1.277339583165517070e+02,-2.865502819793346134e+02,-2.779182693513939739e+02,-2.201230949845057694e+02,-1.602038629529988611e+02,9.446745872497558594e+00,-8.414105772972106934e-01,1.147378161549568176e-01,2.360000000000000000e+02
-2.949819876553729046e+02,-1.919174249183151915e+02,-1.712924018319617971e+02,-1.408091630561675629e+02,-3.125464217998878667e+02,-3.058970485873069265e+02,-2.408722473718025867e+02,-1.761449537067096571e+02,9.446745872497558594e+00,-8.414105772972106934e-01,1.147378161549568176e-01,2.370000000000000000e+02
-3.149146224678029284e+02,-2.044696826168706139e+02,-1.833262724891819744e+02,-1.516861519357621546e+02,-3.342833133885360439e+02,-3.310969766621838062e+02,-2.568514594424723327e+02,-1.920078531642730013e+02,9.446745872497558594e+00,-8.414105772972106934e-01,1.147378161549568176e-01,2.380000000000000000e+02
-3.339796539787689653e+02,-2.145377608750068248e+02,-1.940859120732311567e+02,-1.607674765297838348e+02,-3.558424212641639315e+02,-3.551274195453770517e+02,-2.719612245281214200e+02,-2.059843472378429396e+02,9.446745872497558594e+00,-8.414105772972106934e-01,1.147378161549568176e-01,2.390000000000000000e+02
-3.523610506297686698e+02,-2.237209082032113656e+02,-2.038100902315859457e+02,-1.682886886101673554e+02,-3.789547842745359958e+02,-3.785481762396939303e+02,-2.883294685349828796e+02,-2.166238766675660372e+02,9.446745872497558594e+00,-8.414105772972106934e-01,1.147378161549568176e-01,2.400000000000000000e+02
-3.700526707352664744e+02,-2.329442624304870151e+02,-2.117204464477404144e+02,-1.743189969131749422e+02,-4.011594168052160967e+02,-4.002244563388430834e+02,-3.043423968913411954e+02,-2.238895248786793672e+02,9.446745872497558594e+00,-8.414105772972106934e-01,1.147378161549568176e-01,2.410000000000000000e+02
-3.873640172668151536e+02,-2.426797325738384643e+02,-2.175164484994475060e+02,-1.794017644342734457e+02,-4.193388769279508779e+02,-4.191374578769809887e+02,-3.175500338814254064e+02,-2.293392924702611708e+02,9.446745872497558594e+00,-8.414105772972106934e-01,1.147378161549568176e-01,2.420000000000000000e+02
-4.051903283123192523e+02,-2.535147756041124012e+02,-2.228084666366389683e+02,-1.849937353649388569e+02,-4.341113110671940376e+02,-4.362570697338605896e+02,-3.284677201109952875e+02,-2.355364454132204628e+02,9.446745872497558594e+00,-8.414105772972106934e-01,1.147378161549568176e-01,2.430000000000000000e+02
-4.245399944197697550e+02,-2.660595400429210713e+02,-2.305214380781922046e+02,-1.928076870345612406e+02,-4.498917449410109839e+02,-4.540353037047480029e+02,-3.406755098492922116e+02,-2.448460478014526416e+02,9.446745872497558594e+00,-8.414105772972106934e-01,1.147378161549568176e-01,2.440000000000000000e+02
-4.454742542846656761e+02,-2.802027418921531989e+02,-2.424590813264785538e+02,-2.033197047150524668e+02,-4.706134409860142114e+02,-4.739452088489415473e+02,-3.572057993529833766e+02,-2.579645946538062162e+02,9.446745872497558594e+00,-8.414105772972106934e-01,1.147378161549568176e-01,2.450000000000000000e+02
-4.666217107010465952e+02,-2.948445498675544059e+02,-2.575251306587128965e+02,-2.150022486082930300e+02,-4.959339479369073160e+02,-4.949131219710807272e+02,-3.774167359287021100e+02,-2.732491540855044150e+02,9.446745872497558594e+00,-8.414105772972106934e-01,1.147378161549568176e-01,2.460000000000000000e+02
-4.863832757803811546e+02,-3.089611226150993843e+02,-2.728135102909650413e+02,-2.256106019163512428e+02,-5.219853031332741011e+02,-5.146681244875881021e+02,-3.977596436968851776e+02,-2.880202555078981277e+02,9.446745872497558594e+00,-8.414105772972106934e-01,1.147378161549568176e-01,2.470000000000000000e+02
