F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-4.001776687800884247e-11,-1.318767317570745945e-11,-3.728928277269005775e-11,-2.637534635141491890e-11,-5.911715561524033546e-11,-4.001776687800884247e-11,-6.548361852765083313e-11,-3.456079866737127304e-11,9.523238182067871094e+00,-8.796565532684326172e-01,7.649187743663787842e-02,2.260000000000000000e+02
-3.126442186565327574e+01,-4.129456191918825425e+01,-3.553260461817444593e+01,-3.409933020561993544e+01,-6.464356048886656936e+01,-4.791931766242669255e+01,-6.200051138108028681e+01,-1.726817956545164634e+01,9.523238182067871094e+00,-8.796565532684326172e-01,7.649187743663787842e-02,2.270000000000000000e+02
-6.581964629140748002e+01,-7.626017724129951603e+01,-6.828773656557586946e+01,-6.581118880678650385e+01,-1.133470059991541348e+02,-8.772164224178686709e+01,-1.084717788049483715e+02,-4.114882684983876970e+01,9.523238182067871094e+00,-8.796565532684326172e-01,7.649187743663787842e-02,2.280000000000000000e+02
-1.034390278410282917e+02,-1.031798040885369119e+02,-9.756808051829648321e+01,-9.444612453565696342e+01,-1.431720350251989657e+02,-1.179239156403855304e+02,-1.365362771261043235e+02,-7.275071366234715242e+01,9.523238182067871094e+00,-8.796565532684326172e-01,7.649187743663787842e-02,2.290000000000000000e+02
-1.402257936562491523e+02,-1.254771430000923829e+02,-1.247103987124228297e+02,-1.210508496956299496e+02,-1.647398636988500584e+02,-1.438915813119565428e+02,-1.566366045480517641e+02,-1.071054758488990046e+02,9.523238182067871094e+00,-8.796565532684326172e-01,7.649187743663787842e-02,2.300000000000000000e+02
-1.718604020646407662e+02,-1.479639754957024707e+02,-1.510663012720233382e+02,-1.468057470538465168e+02,-1.906359992968755250e+02,-1.718062078113543976e+02,-1.813563001535940202e+02,-1.376490434816960260e+02,9.523238182067871094e+00,-8.796565532684326172e-01,7.649187743663787842e-02,2.310000000000000000e+02
-1.970335546051792335e+02,-1.724907135211174136e+02,-1.762084552493106457e+02,-1.714496263509327036e+02,-2.238223805793923020e+02,-2.027003889907928169e+02,-2.139627578317295047e+02,-1.612719871545159549e+02,9.523238182067871094e+00,-8.796565532684326172e-01,7.649187743663787842e-02,2.320000000000000000e+02
-2.179298689974020817e+02,-1.968919537354886415e+02,-1.982573558654130466e+02,-1.933513751693812992e+02,-2.570873353444330860e+02,-2.323054982605726764e+02,-2.474271773382506581e+02,-1.795427009338250173e+02,9.484992027282714844e+00,-8.414105772972106934e-01,3.824593871831893921e-02,2.330000000000000000e+02
-2.377327729204430398e+02,-2.177054551624314627e+02,-2.159332819128794654e+02,-2.111787144159588934e+02,-2.824407380977172579e+02,-2.561444093184218218e+02,-2.732777150893125508e+02,-1.959473802039751718e+02,9.484992027282714844e+00,-8.414105772972106934e-01,3.824593871831893921e-02,2.340000000000000000e+02
-2.579229658391118392e+02,-2.336988203400146631e+02,-2.301623222027928932e+02,-2.255286857188643808e+02,-2.996703414584999337e+02,-2.742122021917512029e+02,-2.902159136810432756e+02,-2.126203910049239312e+02,9.484992027282714844e+00,-8.414105772972106934e-01,3.824593871831893921e-02,2.350000000000000000e+02
