F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-3.547029336914420128e-11,-4.001776687800884247e-11,-3.819877747446298599e-11,-4.183675628155469894e-11,-3.910827217623591423e-11,-5.093170329928398132e-11,-3.547029336914420128e-11,-5.184119800105690956e-11,9.561484336853027344e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.260000000000000000e+02
-8.730461921431924566e-01,-7.695974972326439456e+00,4.755874316353583708e+00,4.314487925350476871e+00,4.759699769639155420e+00,4.895738918057759292e-01,3.353387479094635637e+00,7.958354793618127587e-01,9.561484336853027344e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.270000000000000000e+02
-4.002828391250659479e+00,-1.556154482562124031e+01,7.253209058916581853e+00,3.766071878624643432e+00,3.358324575820006430e+00,-4.240760781756762299e+00,6.600171262198273325e+00,-1.172829933834691474e+00,9.561484336853027344e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.280000000000000000e+02
-9.923368226749516907e+00,-2.352769743486624066e+01,6.688585471480109845e+00,-2.110315627850468445e+00,-5.184915402624028502e+00,-1.478408458088233601e+01,9.404914501571511209e+00,-6.302016904303854972e+00,9.561484336853027344e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.290000000000000000e+02
-1.737143570436273876e+01,-3.126400220596588042e+01,3.955167038304352900e+00,-9.356534236368133861e+00,-1.653093290576543950e+01,-2.700243538147697109e+01,1.118390373849979369e+01,-1.257970505294906616e+01,9.561484336853027344e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.300000000000000000e+02
-2.476863309464170015e+01,-3.840547171661273751e+01,6.510139611928025261e-01,-1.372633486041650031e+01,-2.568482795630825422e+01,-3.629250001323634933e+01,1.141569120603344345e+01,-1.774769528143860953e+01,9.561484336853027344e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.310000000000000000e+02
-3.160945491520851647e+01,-4.483416352407130034e+01,-2.064481974697628175e+00,-1.458185042781224183e+01,-3.144047147319906799e+01,-4.174018199809324869e+01,1.016930028414572007e+01,-2.133078836566255632e+01,9.561484336853027344e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.320000000000000000e+02
-3.841409032320825645e+01,-5.078529948202503874e+01,-3.807184693419003452e+00,-1.476518814247720002e+01,-3.632630963715746475e+01,-4.620902138991004904e+01,8.416559129172128451e+00,-2.458694942792681104e+01,9.561484336853027344e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.330000000000000000e+02
-4.559371730130260403e+01,-5.669272231264039874e+01,-4.571425712121708784e+00,-1.712323211710554460e+01,-4.286661412870125787e+01,-5.287687943463242846e+01,7.698931892675318522e+00,-2.879248614416701457e+01,9.561484336853027344e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.340000000000000000e+02
-5.268640455495278729e+01,-6.287987396785410965e+01,-4.386358536896295846e+00,-2.166907456637636642e+01,-5.065967233101491729e+01,-6.216466718048468465e+01,9.195418906371742196e+00,-3.392332757258918718e+01,9.484992027282714844e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.350000000000000000e+02
-5.880007459330681741e+01,-6.930335466744054429e+01,-3.464911040733568370e+00,-2.614318781330621277e+01,-5.724735461766704248e+01,-7.194707028462380549e+01,1.284581090930259961e+01,-3.901852907364536804e+01,9.484992027282714844e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.360000000000000000e+02
-6.364103747323224525e+01,-7.553708185035611677e+01,-2.471973974212232861e+00,-2.882455225725152559e+01,-6.126569790473877219e+01,-8.014333946276110510e+01,1.726165531463084335e+01,-4.349746052453429002e+01,9.484992027282714844e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.370000000000000000e+02
-6.790286063267376448e+01,-8.103000111028995889e+01,-2.320092670817757607e+00,-3.026978061148201959e+01,-6.408688157732467516e+01,-8.657231813644011709e+01,2.054809115639454831e+01,-4.779125981691686320e+01,9.484992027282714844e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.380000000000000000e+02
-7.263690764190505433e+01,-8.549664905313147756e+01,-3.506682764921606577e+00,-3.233632984916221176e+01,-6.830406540093918011e+01,-9.239732121900760831e+01,2.139223765363112761e+01,-5.269205105327819183e+01,9.484992027282714844e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.390000000000000000e+02
-7.837443481372156384e+01,-8.919218862602338049e+01,-5.655950783127991599e+00,-3.602346728404882015e+01,-7.505611842242433340e+01,-9.841269230355101172e+01,1.960986470343959809e+01,-5.837711331804166548e+01,9.484992027282714844e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.400000000000000000e+02
-8.489262065523689671e+01,-9.284318492688089464e+01,-7.782525416673706786e+00,-4.065453691885704757e+01,-8.314606027620902751e+01,-1.043668781180595033e+02,1.592620717035242706e+01,-6.425695256571179925e+01,9.484992027282714844e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.410000000000000000e+02
-9.165926483734347130e+01,-9.721780840830160741e+01,-9.046684788727361592e+00,-4.499940333209178789e+01,-9.056472020457658800e+01,-1.098282909182653384e+02,1.143579136661537632e+01,-6.965150991928021540e+01,9.484992027282714844e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.420000000000000000e+02
-9.829766891239978577e+01,-1.026074177358468660e+02,-9.274364930929550610e+00,-4.868635319888835511e+01,-9.639706377803122450e+01,-1.151372952975261796e+02,7.253163195799970708e+00,-7.432947967088330188e+01,9.484992027282714844e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.430000000000000000e+02
-1.046205423673181940e+02,-1.086224722352444587e+02,-8.840432736190450669e+00,-5.225746902546870842e+01,-1.011326697080276062e+02,-1.211239241886187301e+02,4.373272022478886356e+00,-7.832085691083648271e+01,9.484992027282714844e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.440000000000000000e+02
-1.104710726288549267e+02,-1.144979349759996694e+02,-8.212921273012398160e+00,-5.610264354148876009e+01,-1.055740115585113017e+02,-1.280064684287135606e+02,3.408631514699663967e+00,-8.147007664723241760e+01,9.484992027282714844e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.450000000000000000e+02
-1.157978150147082488e+02,-1.196906137449186645e+02,-7.692103773936651123e+00,-5.981222139035435248e+01,-1.099804614401582512e+02,-1.349324533279532261e+02,4.147506141677695268e+00,-8.350492930417385651e+01,9.484992027282714844e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.460000000000000000e+02
-1.208965789260473684e+02,-1.242894499905032717e+02,-7.478974210763226438e+00,-6.275566004766824335e+01,-1.143387980267307285e+02,-1.407919967015695875e+02,5.385437951774292742e+00,-8.461323265333521704e+01,9.484992027282714844e+00,-9.943943619728088379e-01,-2.677215635776519775e-01,2.470000000000000000e+02
