F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-3.547029336914420128e-11,-4.365574568510055542e-11,-3.092281986027956009e-11,-3.001332515850663185e-11,-5.184119800105690956e-11,-4.274625098332762718e-11,-2.910383045673370361e-11,-3.001332515850663185e-11,9.446745872497558594e+00,-8.796565532684326172e-01,-1.376853704452514648e+00,2.010000000000000000e+02
-7.645131677985773422e+00,-8.601025299351022113e+00,8.283408775441785110e-01,-1.057054638427780446e+01,-1.408705807343085326e+01,-1.610412223036928481e+01,-3.408128983628557762e+00,-2.712217701983718143e+00,9.446745872497558594e+00,-8.796565532684326172e-01,-1.376853704452514648e+00,2.020000000000000000e+02
-1.426912586220987578e+01,-1.795594649096256035e+01,2.480007094916800270e+00,-1.972381268259141507e+01,-2.505772023451754649e+01,-2.980468460344854975e+01,-7.381172333312861156e+00,-4.672197310765113798e+00,9.446745872497558594e+00,-8.796565532684326172e-01,-1.376853704452514648e+00,2.030000000000000000e+02
-1.981641920492438658e+01,-2.808124384027541964e+01,4.893179420328124252e+00,-2.705587125188685604e+01,-3.278513160333750420e+01,-4.100324366460336023e+01,-1.203203296337323991e+01,-5.837932399948840612e+00,9.446745872497558594e+00,-8.796565532684326172e-01,-1.376853704452514648e+00,2.040000000000000000e+02
-2.523394853470472299e+01,-3.808505810378755996e+01,7.081119776139530586e+00,-3.313400803097283642e+01,-4.003298701793301007e+01,-5.181588719903174933e+01,-1.680603238944968325e+01,-6.771140307416317228e+00,9.446745872497558594e+00,-8.796565532684326172e-01,-1.376853704452514648e+00,2.050000000000000000e+02
-3.157339680732911802e+01,-4.674624265968213876e+01,7.985637372790733934e+00,-3.856003611364030803e+01,-4.948119307797151123e+01,-6.425492005891192093e+01,-2.067343655344484432e+01,-7.810355135268764570e+00,9.446745872497558594e+00,-8.796565532684326172e-01,-1.376853704452514648e+00,2.060000000000000000e+02
-3.903732283573481254e+01,-5.346324223310875823e+01,7.444010304791845556e+00,-4.328917464879214094e+01,-6.107775488964034594e+01,-7.816905042989219510e+01,-2.270109356636476150e+01,-8.446770846102481300e+00,9.446745872497558594e+00,-8.796565532684326172e-01,-1.376853704452514648e+00,2.070000000000000000e+02
-4.682049231452765525e+01,-5.883701060978910391e+01,6.410018562469304015e+00,-4.696478388349260058e+01,-7.238564881367074122e+01,-9.152495398761948309e+01,-2.269499380583965831e+01,-7.664910590245199273e+00,9.446745872497558594e+00,-8.414105772972106934e-01,-1.376853704452514648e+00,2.080000000000000000e+02
-5.380802922913426301e+01,-6.436773226138393511e+01,6.232043020596393035e+00,-4.977635378743980255e+01,-8.130218637648886215e+01,-1.025574753874507223e+02,-2.148636663392062474e+01,-5.010524208585593442e+00,9.446745872497558594e+00,-8.414105772972106934e-01,-1.376853704452514648e+00,2.090000000000000000e+02
-5.944670578014665807e+01,-7.144556807391290931e+01,7.611843531253725814e+00,-5.272237938478701835e+01,-8.814964676412910194e+01,-1.114595275083547676e+02,-2.061118667286973505e+01,-1.349611770653609710e+00,9.446745872497558594e+00,-8.414105772972106934e-01,-1.376853704452514648e+00,2.100000000000000000e+02
