F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-5.456968210637569427e-11,-3.910827217623591423e-11,-3.637978807091712952e-11,-6.366462912410497665e-11,-5.911715561524033546e-11,-6.912159733474254608e-11,-4.729372449219226837e-11,-4.729372449219226837e-11,9.446745872497558594e+00,-8.031646609306335449e-01,-1.185624003410339355e+00,2.520000000000000000e+02
-2.670021334633929655e+01,-3.472908106427257735e+01,-1.181416642311523901e+01,-1.681510210880696832e+01,-1.829636284128173429e+01,-2.609714367942433455e+01,-9.735558609077997971e+00,-1.622316631850208068e+01,9.446745872497558594e+00,-8.031646609306335449e-01,-1.185624003410339355e+00,2.530000000000000000e+02
-5.771683449857846426e+01,-7.133419068189141399e+01,-2.719153020778685459e+01,-3.866784781959904649e+01,-4.714728090144217276e+01,-5.908827387320707203e+01,-2.653645549323209707e+01,-3.488195497937340406e+01,9.446745872497558594e+00,-8.031646609306335449e-01,-1.185624003410339355e+00,2.540000000000000000e+02
-9.374700644972381269e+01,-1.101105753300043943e+02,-4.700271437143874209e+01,-6.656357581434258464e+01,-8.828502788275545754e+01,-9.985158213661270565e+01,-5.161890332063831011e+01,-5.640872296920497320e+01,9.484992027282714844e+00,-8.414105772972106934e-01,-1.185624003410339355e+00,2.550000000000000000e+02
-1.317803342387578596e+02,-1.496540363075009736e+02,-6.931012524561538157e+01,-9.716336153478187043e+01,-1.340771448026853250e+02,-1.430164032674329064e+02,-7.994017531884674099e+01,-7.901856768674133491e+01,9.484992027282714844e+00,-8.414105772972106934e-01,-1.185624003410339355e+00,2.560000000000000000e+02
-1.683309038025627160e+02,-1.882016331384693331e+02,-9.167263191610163631e+01,-1.261665709741428145e+02,-1.752164669949070230e+02,-1.823950293456800864e+02,-1.052537193202124399e+02,-1.004129342279529737e+02,9.484992027282714844e+00,-8.414105772972106934e-01,-1.185624003410339355e+00,2.570000000000000000e+02
-2.024571892066132932e+02,-2.250750783093781138e+02,-1.133078981644530359e+02,-1.518723653253946395e+02,-2.087328427013098917e+02,-2.164488303804828320e+02,-1.254952693632903902e+02,-1.198364084612521765e+02,9.484992027282714844e+00,-8.414105772972106934e-01,-1.185624003410339355e+00,2.580000000000000000e+02
-2.356703321090781174e+02,-2.609524244529784482e+02,-1.350127194407850766e+02,-1.756824898985287291e+02,-2.389435061180429329e+02,-2.486517777652952645e+02,-1.435833870010965256e+02,-1.386818117549992166e+02,9.484992027282714844e+00,-8.414105772972106934e-01,-1.185624003410339355e+00,2.590000000000000000e+02
-2.694272972032313191e+02,-2.969724159908782894e+02,-1.573784889983371613e+02,-1.997333152384817367e+02,-2.716804918628395171e+02,-2.831838329106167294e+02,-1.636609053242473237e+02,-1.592098940469795707e+02,9.484992027282714844e+00,-8.414105772972106934e-01,-1.185624003410339355e+00,2.600000000000000000e+02
-3.033187637578967042e+02,-3.336987046304575415e+02,-1.795641144349747265e+02,-2.245256462117567935e+02,-3.084628267423313446e+02,-3.208442164353864428e+02,-1.870337654719487546e+02,-1.825502801086295221e+02,9.484992027282714844e+00,-8.414105772972106934e-01,-1.185624003410339355e+00,2.610000000000000000e+02
-3.357986748335370066e+02,-3.707768910501663413e+02,-1.999404311020552996e+02,-2.487880554844814469e+02,-3.460652913064795939e+02,-3.590238136395719266e+02,-2.115491285365460499e+02,-2.076139154280972434e+02,9.484992027282714844e+00,-8.414105772972106934e-01,-1.185624003410339355e+00,2.620000000000000000e+02
-3.661914739890835335e+02,-4.072616512893737308e+02,-2.176595824917512800e+02,-2.711040184482990298e+02,-3.805933590289378117e+02,-3.948754811798144146e+02,-2.341773823889043342e+02,-2.316892338987036055e+02,9.484992027282714844e+00,-8.414105772972106934e-01,-1.185624003410339355e+00,2.630000000000000000e+02
-3.954412941700502415e+02,-4.421191186144642415e+02,-2.333154384712324827e+02,-2.912396394659008365e+02,-4.110280558665963326e+02,-4.278578934048064184e+02,-2.536743985533439627e+02,-2.522125026861867809e+02,9.484992027282714844e+00,-8.414105772972106934e-01,-1.185624003410339355e+00,2.640000000000000000e+02
-4.248545426081227561e+02,-4.746382888115676906e+02,-2.481273293261765502e+02,-3.100481056649878155e+02,-4.390500065875303335e+02,-4.593559197502436291e+02,-2.709835624019769966e+02,-2.684681636044524566e+02,9.484992027282714844e+00,-8.414105772972106934e-01,-1.185624003410339355e+00,2.650000000000000000e+02
-4.545252023339426160e+02,-5.047978636463922157e+02,-2.627718390504987838e+02,-3.286336403916984636e+02,-4.665802662205660454e+02,-4.906399435261382678e+02,-2.878054876428677744e+02,-2.820990556663327880e+02,9.484992027282714844e+00,-8.414105772972106934e-01,-1.185624003410339355e+00,2.660000000000000000e+02
-4.833321188037116372e+02,-5.334725130372353306e+02,-2.771346879584871203e+02,-3.479001008766108498e+02,-4.943342196997527935e+02,-5.218028200755388752e+02,-3.052330806635654881e+02,-2.960902484181951877e+02,9.484992027282714844e+00,-8.414105772972106934e-01,-1.185624003410339355e+00,2.670000000000000000e+02
-5.103626049684435202e+02,-5.620886845981394799e+02,-2.909526289259920304e+02,-3.685636539040451680e+02,-5.224351960217709347e+02,-5.524859034738028640e+02,-3.234550600224220034e+02,-3.128496937113322929e+02,9.484992027282714844e+00,-8.414105772972106934e-01,-1.185624003410339355e+00,2.680000000000000000e+02
-5.359578691507103940e+02,-5.916371868329260906e+02,-3.043428977191542799e+02,-3.909261139334057589e+02,-5.513237980312969739e+02,-5.828753262683385401e+02,-3.420412778651216286e+02,-3.326415250634754557e+02,9.484992027282714844e+00,-8.414105772972106934e-01,-1.185624003410339355e+00,2.690000000000000000e+02
-5.612035601765792308e+02,-6.217256600584323678e+02,-3.176299960257383646e+02,-4.142781542115162665e+02,-5.813297983079628466e+02,-6.134542812014924493e+02,-3.601227857862868404e+02,-3.534899440244134894e+02,9.484992027282714844e+00,-8.414105772972106934e-01,-1.185624003410339355e+00,2.700000000000000000e+02
