F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-2.910383045673370361e-11,-2.910383045673370361e-11,-3.637978807091712952e-11,-4.638422979041934013e-11,-4.092726157978177071e-11,-4.183675628155469894e-11,-2.546585164964199066e-11,-6.366462912410497665e-11,9.446745872497558594e+00,-1.376853704452514648e+00,-3.824593424797058105e-01,1.760000000000000000e+02
-1.270399895173613913e+01,-1.073658986736609222e+01,-6.218952128101591370e+00,-7.663236261148995254e+00,-2.759965241095505917e+01,-2.035978988689566904e+01,3.147886743298840884e+00,-7.063975810748161166e+00,9.446745872497558594e+00,-1.376853704452514648e+00,-3.824593424797058105e-01,1.770000000000000000e+02
-2.503033829745618277e+01,-1.955153922489262186e+01,-1.144447790483172867e+01,-1.181790902897864726e+01,-4.790690562738473091e+01,-3.290955643933557440e+01,5.038734458662474935e+00,-1.254612322214143205e+01,9.446745872497558594e+00,-1.376853704452514648e+00,-3.824593424797058105e-01,1.780000000000000000e+02
-3.721559859573335416e+01,-2.643924065858573158e+01,-1.592509626758055674e+01,-1.234150040387703484e+01,-5.952258762772817136e+01,-3.686698774214346486e+01,5.032120996458615991e+00,-1.672636628877535259e+01,9.446745872497558594e+00,-1.376853704452514648e+00,-3.824593424797058105e-01,1.790000000000000000e+02
-4.982898651623509068e+01,-3.319104873655396659e+01,-2.084210612424794817e+01,-1.245782701372536394e+01,-6.717977492648151383e+01,-3.852460759226960363e+01,3.337518577175615064e+00,-2.161032101739965583e+01,9.446745872497558594e+00,-1.376853704452514648e+00,-3.824593424797058105e-01,1.800000000000000000e+02
-6.281016768172776210e+01,-4.139402802074891952e+01,-2.679033886658453412e+01,-1.544295261217484949e+01,-7.653326764786743297e+01,-4.460063930519936548e+01,7.844242597893753555e-01,-2.888579400514117879e+01,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.810000000000000000e+02
-7.499986400251236773e+01,-5.068534831734086765e+01,-3.287203866225627280e+01,-2.153329122738796286e+01,-8.903784140097923228e+01,-5.588943062511316384e+01,-1.635974423716106685e+00,-3.802832702973046253e+01,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.820000000000000000e+02
-8.492950416960684379e+01,-5.905582848755420855e+01,-3.753289690683686786e+01,-2.804645861695826170e+01,-1.017415019400659730e+02,-6.737476610493013141e+01,-3.155622753119132540e+00,-4.646389852857555525e+01,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.830000000000000000e+02
-9.223760449368364789e+01,-6.481851610921876272e+01,-4.020903511928554508e+01,-3.223987538463825331e+01,-1.112961646968615241e+02,-7.392369193404374528e+01,-3.400422248690119886e+00,-5.163802427007613005e+01,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.840000000000000000e+02
-9.831702618945564609e+01,-6.820747050102454523e+01,-4.190548594404117466e+01,-3.379141298091235512e+01,-1.174528809434978029e+02,-7.524055085418876843e+01,-2.418166910080799425e+00,-5.303766836429622344e+01,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.850000000000000000e+02
-1.054680706735189233e+02,-7.114160534498023480e+01,-4.408872861700456269e+01,-3.461458310426587559e+01,-1.227385872237773583e+02,-7.537288298579733237e+01,-6.695655346138664754e-01,-5.242587479230678582e+01,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.860000000000000000e+02
-1.152417352044258223e+02,-7.563465180008552124e+01,-4.719561034475009365e+01,-3.668199982194892073e+01,-1.295198873758554328e+02,-7.819678970636232407e+01,1.050864964201537077e+00,-5.233486577610256063e+01,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.870000000000000000e+02
-1.273897219391510589e+02,-8.251245726284469129e+01,-5.043091255689159880e+01,-4.032530998837864900e+01,-1.380213670588982495e+02,-8.406918034724367317e+01,1.861723610481021751e+00,-5.436248579646053258e+01,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.880000000000000000e+02
-1.402138764154051387e+02,-9.144762530167463410e+01,-5.297970035959588131e+01,-4.448555433744604670e+01,-1.470146912029276791e+02,-9.069407365960796596e+01,1.178850954260269646e+00,-5.866506645531353570e+01,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.890000000000000000e+02
-1.518800551720923977e+02,-1.018050949594771737e+02,-5.516433744620735524e+01,-4.812987123203311057e+01,-1.556717295139878843e+02,-9.638709886612832634e+01,-9.781188409324386157e-01,-6.464620722632571415e+01,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.900000000000000000e+02
-1.615882570213670988e+02,-1.131497141145600835e+02,-5.824951269781195151e+01,-5.107486027473169088e+01,-1.642798809774558322e+02,-1.018483235541489194e+02,-3.990932011351105757e+00,-7.179063006817068526e+01,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.910000000000000000e+02
-1.698121877973180744e+02,-1.249829044330354009e+02,-6.317522861191628181e+01,-5.346936730315155728e+01,-1.734254244130870575e+02,-1.088806826258924048e+02,-6.982954179058197042e+00,-7.977975612204954814e+01,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.920000000000000000e+02
-1.776522767897276935e+02,-1.363036565979100487e+02,-6.959704633651654149e+01,-5.476440196338626265e+01,-1.830636508187863001e+02,-1.179890994119141396e+02,-9.226334443695122900e+00,-8.801391696848986612e+01,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.930000000000000000e+02
-1.859466389569597595e+02,-1.457987261891785238e+02,-7.617339586198977486e+01,-5.347566192632257298e+01,-1.925984540823374118e+02,-1.276226027759439603e+02,-1.036110993908823730e+01,-9.535321253043184697e+01,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.940000000000000000e+02
-1.947536089704944970e+02,-1.526789983084818232e+02,-8.166546431694860075e+01,-4.812465063282525080e+01,-2.015404654649000804e+02,-1.356249489746787731e+02,-1.036074594778392566e+01,-1.005813090708488744e+02,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.950000000000000000e+02
-2.034351534655615978e+02,-1.574041493156510114e+02,-8.570602288048030459e+01,-3.856659529729404312e+01,-2.097127120999348335e+02,-1.411354955362357941e+02,-9.381443275262427051e+00,-1.032351803908750298e+02,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.960000000000000000e+02
-2.111948892553018595e+02,-1.615596132292312177e+02,-8.867694541828677757e+01,-2.653674502106059663e+01,-2.168845034230607780e+02,-1.450811577216991282e+02,-7.694950957951277815e+00,-1.040021654173478964e+02,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.970000000000000000e+02
-2.176969826745962564e+02,-1.668706466085568536e+02,-9.110638456451761158e+01,-1.479923156108543481e+01,-2.225942995480363606e+02,-1.490796107388032397e+02,-5.723512324654166150e+00,-1.042476048504468054e+02,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.980000000000000000e+02
-2.233838234519862453e+02,-1.740871199624707515e+02,-9.332833800824300852e+01,-5.340058448270610825e+00,-2.265866094634775436e+02,-1.540373250780248782e+02,-4.051242411071598326e+00,-1.050595556888156352e+02,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,1.990000000000000000e+02
-2.292780975675159425e+02,-1.825851234484880479e+02,-9.561405647118317574e+01,2.139039629912076634e+00,-2.293008880873640010e+02,-1.596574761695001143e+02,-3.288216655966152757e+00,-1.066642733044764100e+02,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,2.000000000000000000e+02
-2.363814938363630063e+02,-1.909835292396201112e+02,-9.838875440335868916e+01,1.018801132635508111e+01,-2.316764972067339841e+02,-1.650172659682248195e+02,-3.822377234650048194e+00,-1.086962998359085759e+02,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,2.010000000000000000e+02
-2.450394209374653656e+02,-1.982832718677727826e+02,-1.021334848416508976e+02,2.181603226423794695e+01,-2.344169125001735665e+02,-1.695204192141573003e+02,-5.616691683997942164e+00,-1.109692400504045509e+02,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,2.020000000000000000e+02
-2.546439147754126680e+02,-2.046231175602697476e+02,-1.069798576783487079e+02,3.817637965874018846e+01,-2.375587189425868928e+02,-1.734183260066520234e+02,-8.161263150794184185e+00,-1.138841172482407273e+02,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,2.030000000000000000e+02
-2.638418013847331167e+02,-2.110247886815277525e+02,-1.123608263446594719e+02,5.758748035758071637e+01,-2.407955028048590975e+02,-1.775563413830977879e+02,-1.058346795387069506e+01,-1.179792681089820690e+02,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,2.040000000000000000e+02
-2.711647660177459329e+02,-2.183074464958767749e+02,-1.170831621333518342e+02,7.675576588993590121e+01,-2.440770098413349842e+02,-1.826160200975809857e+02,-1.189548768993108752e+01,-1.230726493503816528e+02,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,2.050000000000000000e+02
-2.758201492784373841e+02,-2.261064711907320088e+02,-1.198847427216605865e+02,9.317055843428261142e+01,-2.477172446175773075e+02,-1.884991973196729305e+02,-1.133818183572793714e+01,-1.279841076277070897e+02,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,2.060000000000000000e+02
-2.782687497881261152e+02,-2.329315794046051451e+02,-1.202032869106415092e+02,1.065924866173590999e+02,-2.519362261727246732e+02,-1.944083569594404253e+02,-8.751702794846096367e+00,-1.313299099685309557e+02,9.484992027282714844e+00,-1.338607788085937500e+00,-3.824593424797058105e-01,2.070000000000000000e+02
-2.801909308708300159e+02,-2.373192141040494789e+02,-1.186631393602274329e+02,1.184810004597729858e+02,-2.564665043998084002e+02,-1.995748535697166517e+02,-4.806508873713482899e+00,-1.327670809039727828e+02,9.484992027282714844e+00,-1.376853704452514648e+00,-4.589512646198272705e-01,2.080000000000000000e+02
-2.836708680355568504e+02,-2.391307450232661722e+02,-1.168650861149126285e+02,1.301956849423877429e+02,-2.607291406742524487e+02,-2.039507831048758817e+02,-8.691207206543367647e-01,-1.334771724468455432e+02,9.484992027282714844e+00,-1.376853704452514648e+00,-4.589512646198272705e-01,2.090000000000000000e+02
-2.899303688550180595e+02,-2.398228473308499815e+02,-1.164662186525147263e+02,1.418722551638784353e+02,-2.643480518555643357e+02,-2.081544738460006556e+02,1.611685367793597834e+00,-1.352722347427861678e+02,9.484992027282714844e+00,-1.376853704452514648e+00,-4.589512646198272705e-01,2.100000000000000000e+02
-2.984435231382731217e+02,-2.414010418572338494e+02,-1.180888496656411917e+02,1.529355288380729689e+02,-2.673935365517409082e+02,-2.126857148447170403e+02,1.941444598948692146e+00,-1.390372657253101352e+02,9.484992027282714844e+00,-1.376853704452514648e+00,-4.589512646198272705e-01,2.110000000000000000e+02
-3.071875372453832824e+02,-2.449697892997860436e+02,-1.208656683741373854e+02,1.633677378497623067e+02,-2.701276862773138419e+02,-2.172151422433562402e+02,6.703286667270731414e-01,-1.439263771199575785e+02,9.484992027282714844e+00,-1.376853704452514648e+00,-4.589512646198272705e-01,2.120000000000000000e+02
-3.139818265186968347e+02,-2.501053144498378060e+02,-1.230494992937410643e+02,1.741455594891076544e+02,-2.726088484077490648e+02,-2.207148763025334119e+02,-6.889515959542222845e-01,-1.480421409079417572e+02,9.484992027282714844e+00,-1.376853704452514648e+00,-4.589512646198272705e-01,2.130000000000000000e+02
-3.179912705358929088e+02,-2.554800096678668524e+02,-1.233053716543067821e+02,1.863300216785073644e+02,-2.746263789963213640e+02,-2.223485087144563295e+02,-6.457219396311302262e-01,-1.499665133093503755e+02,9.484992027282714844e+00,-1.376853704452514648e+00,-4.589512646198272705e-01,2.140000000000000000e+02
-3.202541176745312441e+02,-2.600571432167625971e+02,-1.217243732746451315e+02,1.998546060646176556e+02,-2.760151482545197723e+02,-2.222690641464978398e+02,1.204925359865228529e+00,-1.497951938049445744e+02,9.484992027282714844e+00,-1.376853704452514648e+00,-4.589512646198272705e-01,2.150000000000000000e+02
