F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-3.819877747446298599e-11,-4.001776687800884247e-11,-5.184119800105690956e-11,-5.184119800105690956e-11,-4.547473508864641190e-11,-4.001776687800884247e-11,-4.820321919396519661e-11,-4.820321919396519661e-11,9.484992027282714844e+00,-6.884268522262573242e-01,-4.207052886486053467e-01,2.010000000000000000e+02
-2.075492763673082663e+01,-2.025598852683833684e+01,-3.258280441159058682e+01,-1.579345515788190824e+01,-5.156243100517713174e+00,-9.067130317318515154e+00,-1.157986201938729209e+01,-1.662520562459030771e+01,9.484992027282714844e+00,-6.884268522262573242e-01,-4.207052886486053467e-01,2.020000000000000000e+02
-3.999284983189863851e+01,-3.854166866369087074e+01,-6.355204370591854968e+01,-3.109983617174566461e+01,-1.890888815917060128e+01,-2.389172808119110414e+01,-2.267568885985201632e+01,-3.195269430732059845e+01,9.484992027282714844e+00,-6.884268522262573242e-01,-4.207052886486053467e-01,2.030000000000000000e+02
-5.768595967968303739e+01,-5.477899626199359773e+01,-9.061536253187750845e+01,-4.593578112876275554e+01,-4.293953565013271145e+01,-4.495235183200384199e+01,-3.361248178213281790e+01,-4.569694875603636319e+01,9.484992027282714844e+00,-6.884268522262573242e-01,-4.207052886486053467e-01,2.040000000000000000e+02
-7.516211280647075910e+01,-7.070593026623919286e+01,-1.111513392119377386e+02,-6.081398674827323703e+01,-7.148543934794724919e+01,-6.743755997072639730e+01,-4.539047688296250271e+01,-5.863272238622630539e+01,9.484992027282714844e+00,-6.884268522262573242e-01,-4.207052886486053467e-01,2.050000000000000000e+02
-9.350878797874975135e+01,-8.799704165211824147e+01,-1.235732811354419027e+02,-7.623164864224781923e+01,-9.719280986769445008e+01,-8.628186927145907248e+01,-5.868522898995615833e+01,-7.170240973352520086e+01,9.484992027282714844e+00,-6.884268522262573242e-01,-4.207052886486053467e-01,2.060000000000000000e+02
-1.122521431082222989e+02,-1.066151913204930679e+02,-1.285772263383778409e+02,-9.215582370676929713e+01,-1.173076902399734536e+02,-1.009423276799107043e+02,-7.300736341534411622e+01,-8.512956598405253317e+01,9.484992027282714844e+00,-6.884268522262573242e-01,-4.207052886486053467e-01,2.070000000000000000e+02
-1.297528886893169329e+02,-1.250554957736912911e+02,-1.290850464974519127e+02,-1.079917682706773121e+02,-1.345638050348970864e+02,-1.152242237641730753e+02,-8.693527346715745807e+01,-9.839752823095841450e+01,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.080000000000000000e+02
-1.448945496279729923e+02,-1.420277943847750066e+02,-1.287530503345069519e+02,-1.230342396406413172e+02,-1.530039093333525670e+02,-1.328564272423664079e+02,-9.926464586069414509e+01,-1.109937154170611393e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.090000000000000000e+02
-1.582687385325325522e+02,-1.576548672892677132e+02,-1.301674808872248832e+02,-1.369553176753925072e+02,-1.737681821269225111e+02,-1.537091148522385993e+02,-1.099960393495821336e+02,-1.230520056391715116e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.100000000000000000e+02
-1.716208608527276738e+02,-1.729848569737960133e+02,-1.341038814930343506e+02,-1.498963819547543608e+02,-1.948865257187653697e+02,-1.743175894175246867e+02,-1.202253523488370774e+02,-1.352148682531806116e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.110000000000000000e+02
-1.861330637724486223e+02,-1.885675573593207446e+02,-1.402222017508101999e+02,-1.621817510768823922e+02,-2.142498744447993886e+02,-1.915828265973495945e+02,-1.310757720924593741e+02,-1.479113160312263062e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.120000000000000000e+02
-2.012893912510198788e+02,-2.037950890496804277e+02,-1.482434451073377204e+02,-1.740470708206885320e+02,-2.318748769731446373e+02,-2.055137637228517633e+02,-1.427259499349011094e+02,-1.608652153437496963e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.130000000000000000e+02
-2.154422374583036799e+02,-2.176601607208485802e+02,-1.582917516197157966e+02,-1.856595485737161653e+02,-2.492084110628366034e+02,-2.185063580207197447e+02,-1.544135240899831842e+02,-1.733420569797835924e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.140000000000000000e+02
-2.274886499117747007e+02,-2.298937475696457113e+02,-1.700947226352227517e+02,-1.972898282232345082e+02,-2.669470599798250987e+02,-2.325615140390546003e+02,-1.652806044514336463e+02,-1.848538658026436678e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.150000000000000000e+02
-2.380566955288368263e+02,-2.411068680689777466e+02,-1.821114355651652659e+02,-2.092777074892019300e+02,-2.842119555020353801e+02,-2.476057354016575118e+02,-1.751401259955964633e+02,-1.955874520151801335e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.160000000000000000e+02
-2.491563600036306525e+02,-2.518480394778407572e+02,-1.919437208868057496e+02,-2.216726723216688697e+02,-2.998164268306827580e+02,-2.622748979760026486e+02,-1.844086948588619634e+02,-2.061354580913830432e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.170000000000000000e+02
-2.626732755762545821e+02,-2.618057904165389118e+02,-1.981863411211161292e+02,-2.338833788633100994e+02,-3.137658102483082985e+02,-2.756890214326531350e+02,-1.933687829942182361e+02,-2.168197836191457100e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.180000000000000000e+02
-2.790327785195668184e+02,-2.702161796190521272e+02,-2.022718102283160988e+02,-2.448204192990751835e+02,-3.271219387114306301e+02,-2.880882914689937024e+02,-2.016185313763680824e+02,-2.272669148666691399e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.190000000000000000e+02
-2.970446984273748967e+02,-2.770709023463614358e+02,-2.084460100451969993e+02,-2.536011335542625602e+02,-3.405794129344785688e+02,-2.999863869191667618e+02,-2.083497329525262103e+02,-2.366424523963733009e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.200000000000000000e+02
-3.148588122267783547e+02,-2.836890932768701532e+02,-2.214059873008809518e+02,-2.602698391501598962e+02,-3.536123776837966943e+02,-3.112357130730042627e+02,-2.131994666178670741e+02,-2.443304242275034994e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.210000000000000000e+02
-3.311320418787663584e+02,-2.918268831307796063e+02,-2.431655504688951623e+02,-2.658482109545857384e+02,-3.651927574061810446e+02,-3.211975237200349511e+02,-2.167947918313693663e+02,-2.504611558921105825e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.220000000000000000e+02
-3.455214030842544162e+02,-3.021118949847123076e+02,-2.715442483222605006e+02,-2.715907256221189527e+02,-3.750919802570615502e+02,-3.296500848478362968e+02,-2.203898708811975666e+02,-2.558460687561837403e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.230000000000000000e+02
-3.583200182817258792e+02,-3.134033699991559843e+02,-3.015027375834188206e+02,-2.780743536311902062e+02,-3.841673121909389010e+02,-3.372153471700294176e+02,-2.248928695185322795e+02,-2.613875459333439721e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.240000000000000000e+02
-3.697799591258394685e+02,-3.237983585289057373e+02,-3.283127997186338689e+02,-2.849440629806340439e+02,-3.933808443156904104e+02,-3.447966990472168618e+02,-2.301907931384630501e+02,-2.674533863783171910e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.250000000000000000e+02
-3.797941078574845051e+02,-3.323431299660287550e+02,-3.501461647634187102e+02,-2.915342975546464004e+02,-4.028084653677788083e+02,-3.527429133964378707e+02,-2.354155853915372063e+02,-2.737283721616186085e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.260000000000000000e+02
-3.881644022081814001e+02,-3.397933169679681669e+02,-3.682649176651007110e+02,-2.977331240949552011e+02,-4.118151761758153953e+02,-3.606965418778590902e+02,-2.399104783792326998e+02,-2.796640967832299793e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.270000000000000000e+02
-3.950593306223422587e+02,-3.477415750981244855e+02,-3.850379319013227359e+02,-3.042059643183929438e+02,-4.201262374926755001e+02,-3.681931376610546067e+02,-2.439830253622758391e+02,-2.851353149779852174e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.280000000000000000e+02
-4.010914207158393765e+02,-3.570356768391748119e+02,-4.016430930517562956e+02,-3.117297838194535871e+02,-4.284917032537350678e+02,-3.752499332381485146e+02,-2.487102569608996419e+02,-2.907102325877112889e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.290000000000000000e+02
-4.068788283165181383e+02,-3.670441463668430515e+02,-4.172599397305616549e+02,-3.203017663020391410e+02,-4.381304067935943749e+02,-3.823157654710830684e+02,-2.549392228947640433e+02,-2.972597091876614286e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.300000000000000000e+02
-4.125341716653779258e+02,-3.763956702411092010e+02,-4.300851569151027434e+02,-3.289445783931505503e+02,-4.495112195616202371e+02,-3.897437949052400654e+02,-2.623824635825467340e+02,-3.052086699261963076e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.310000000000000000e+02
-4.176525712911220580e+02,-3.843221913100592246e+02,-4.389881334685005640e+02,-3.364501220369102157e+02,-4.617172368289875521e+02,-3.974272190229321495e+02,-2.696232853172732575e+02,-3.140537033062355476e+02,9.561484336853027344e+00,-5.736890435218811035e-01,-4.207052886486053467e-01,2.320000000000000000e+02
-4.218571424834531172e+02,-3.912277091565233604e+02,-4.443602355022840129e+02,-3.423666236095532440e+02,-4.729896702054120396e+02,-4.049421149678037182e+02,-2.750571897835848176e+02,-3.225689393379047942e+02,9.523238182067871094e+00,-6.884268522262573242e-01,-4.589512646198272705e-01,2.330000000000000000e+02
-4.253254258045039933e+02,-3.980030868581084178e+02,-4.476565450189477815e+02,-3.472855458017866113e+02,-4.819206847723526153e+02,-4.119643305292156583e+02,-2.780013525050057979e+02,-3.295440037676635257e+02,9.523238182067871094e+00,-6.884268522262573242e-01,-4.589512646198272705e-01,2.340000000000000000e+02
