F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-4.456524038687348366e-11,-3.092281986027956009e-11,-3.092281986027956009e-11,-4.001776687800884247e-11,-3.910827217623591423e-11,-6.002665031701326370e-11,-3.910827217623591423e-11,-4.092726157978177071e-11,9.484992027282714844e+00,-9.561483860015869141e-01,-3.824593424797058105e-01,2.260000000000000000e+02
-1.026840055018692510e+01,-5.938741079988176352e+00,-2.609330648617287807e+00,-7.866182754460169235e+00,-1.709608686417868739e+01,-1.417615147694959887e+01,-4.206746509427830460e+00,-5.019611220985098043e+00,9.484992027282714844e+00,-9.561483860015869141e-01,-3.824593424797058105e-01,2.270000000000000000e+02
-1.884599302691185585e+01,-1.183416371913153853e+01,-5.006983086302170705e+00,-1.275131238504582143e+01,-2.922770265112558263e+01,-2.474998080309524084e+01,-8.198658879216054629e+00,-8.147671031649224460e+00,9.484992027282714844e+00,-9.561483860015869141e-01,-3.824593424797058105e-01,2.280000000000000000e+02
-2.531449574550788384e+01,-1.742576187883059902e+01,-7.090301426022051601e+00,-1.407402739594908780e+01,-3.539187877659060177e+01,-3.104851767369837034e+01,-1.136441917787760758e+01,-9.182932990734116174e+00,9.484992027282714844e+00,-9.561483860015869141e-01,-3.824593424797058105e-01,2.290000000000000000e+02
-3.063026635490041372e+01,-2.228324543226426613e+01,-8.732185534436212038e+00,-1.370314849463466089e+01,-3.863969151808123570e+01,-3.537399952117993962e+01,-1.273398281763093109e+01,-9.410725379728319240e+00,9.484992027282714844e+00,-9.561483860015869141e-01,-3.824593424797058105e-01,2.300000000000000000e+02
-3.610284565745860164e+01,-2.614457183086506120e+01,-9.637140952670051774e+00,-1.380154990163828188e+01,-4.255566136550714873e+01,-4.034529781489800371e+01,-1.159988204612182017e+01,-9.838155437703790085e+00,9.484992027282714844e+00,-9.561483860015869141e-01,-3.824593424797058105e-01,2.310000000000000000e+02
-4.238692307629389688e+01,-2.926746530561194959e+01,-9.621730050535006740e+00,-1.485728027400000428e+01,-4.806955908561667457e+01,-4.647457755334835383e+01,-8.362880248967485386e+00,-1.002278758022384864e+01,9.484992027282714844e+00,-9.561483860015869141e-01,-3.824593424797058105e-01,2.320000000000000000e+02
-4.943068520671567967e+01,-3.247001029965394991e+01,-9.223349940813932335e+00,-1.586251084275318135e+01,-5.375506869761647977e+01,-5.239554013730594306e+01,-4.877430997892588493e+00,-8.909635950250049063e+00,9.484992027282714844e+00,-9.561483860015869141e-01,-3.824593424797058105e-01,2.330000000000000000e+02
-5.714541642467247584e+01,-3.676175771808357240e+01,-9.868671515340793121e+00,-1.611158411816904845e+01,-5.865314060992568557e+01,-5.711383721775928279e+01,-3.738991106329194736e+00,-6.652830210510728648e+00,9.484992027282714844e+00,-9.561483860015869141e-01,-3.824593424797058105e-01,2.340000000000000000e+02
-6.578257607849991473e+01,-4.278656416136254848e+01,-1.301275588377575332e+01,-1.639211452619929332e+01,-6.397585087489369471e+01,-6.152108691755893233e+01,-6.712633694834948983e+00,-5.141318270943884272e+00,9.408499717712402344e+00,-9.561483860015869141e-01,-3.442134261131286621e-01,2.350000000000000000e+02
