F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-2.364686224609613419e-11,-3.728928277269005775e-11,-3.183231456205248833e-11,-5.820766091346740723e-11,-5.729816621169447899e-11,-6.730260793119668961e-11,-2.364686224609613419e-11,-6.548361852765083313e-11,9.523238182067871094e+00,-9.561483860015869141e-01,-2.294756323099136353e-01,2.260000000000000000e+02
-4.235001209642177855e+00,-7.968299548335380678e+00,7.136514004323544214e-01,6.978071387828094885e+00,2.925117179575863702e+00,4.453370431683651987e+00,3.113222702086204663e-02,3.070971896343507979e+00,9.523238182067871094e+00,-9.561483860015869141e-01,-2.294756323099136353e-01,2.270000000000000000e+02
-1.032622200989590056e+01,-1.512943089160671661e+01,1.616539129945522291e-01,7.431274735061379033e+00,-3.805050874016160378e-01,1.574759064660611330e+00,-1.744395287270890549e+00,2.865300112668592192e+00,9.523238182067871094e+00,-9.561483860015869141e-01,-2.294756323099136353e-01,2.280000000000000000e+02
-1.875500976527837338e+01,-2.112208208552874567e+01,-1.758415838205110049e+00,3.410918335212045349e-01,-1.057297816634036280e+01,-9.409111078663045191e+00,-5.617347116599376022e+00,-9.048078223913762486e-01,9.523238182067871094e+00,-9.561483860015869141e-01,-2.294756323099136353e-01,2.290000000000000000e+02
-2.847963115364382247e+01,-2.605342702321740944e+01,-3.952085568796064763e+00,-9.487937028961823671e+00,-2.264526564276457066e+01,-2.257459509880936821e+01,-1.011889329998757603e+01,-5.421681661212460313e+00,9.523238182067871094e+00,-9.561483860015869141e-01,-2.294756323099136353e-01,2.300000000000000000e+02
-3.802458953334189573e+01,-3.019432379142381251e+01,-5.202992005651140062e+00,-1.627332216521790542e+01,-3.113171379667255678e+01,-3.139812121771865350e+01,-1.319986379434612900e+01,-7.517326512910585734e+00,9.523238182067871094e+00,-9.561483860015869141e-01,-2.294756323099136353e-01,2.310000000000000000e+02
-4.666329968296940933e+01,-3.381066894610285090e+01,-5.241377969829954964e+00,-1.826300250849453732e+01,-3.512732171654079139e+01,-3.471659426059886755e+01,-1.379605505954077671e+01,-6.522292312788522395e+00,9.523238182067871094e+00,-9.561483860015869141e-01,-2.294756323099136353e-01,2.320000000000000000e+02
-5.460267344911244436e+01,-3.733068561473737645e+01,-4.780489215967463679e+00,-1.826918062728509540e+01,-3.826199947573331883e+01,-3.685770252193469787e+01,-1.247983943324925349e+01,-4.533114514981207321e+00,9.484992027282714844e+00,-8.796565532684326172e-01,-3.059675097465515137e-01,2.330000000000000000e+02
-6.220765837984163227e+01,-4.148968133861581009e+01,-4.608668097040208522e+00,-1.995741802546217514e+01,-4.425600191442754294e+01,-4.256079199302803318e+01,-1.077048665292568330e+01,-4.110564553427138890e+00,9.484992027282714844e+00,-8.796565532684326172e-01,-3.059675097465515137e-01,2.340000000000000000e+02
-6.928583041079127725e+01,-4.701890195070245682e+01,-4.778889541460557666e+00,-2.415909516521878686e+01,-5.305253062725296331e+01,-5.234257819694539648e+01,-9.866804532433889108e+00,-5.853909215750718431e+00,9.484992027282714844e+00,-8.796565532684326172e-01,-3.059675097465515137e-01,2.350000000000000000e+02
