F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-4.274625098332762718e-11,-6.002665031701326370e-11,-5.820766091346740723e-11,-7.275957614183425903e-11,-5.275069270282983780e-11,-6.184563972055912018e-11,-3.819877747446298599e-11,-5.638867150992155075e-11,9.370253562927246094e+00,-1.529837548732757568e-01,7.266727685928344727e-01,2.260000000000000000e+02
-1.542991063983663480e+01,-1.763073820064710162e+01,-6.562288135464768857e-01,-9.946419040807086276e-01,1.954014650673343567e+00,-1.056172004780273710e+01,1.273253039631526917e+01,-2.091033787475680583e+00,9.370253562927246094e+00,-1.529837548732757568e-01,7.266727685928344727e-01,2.270000000000000000e+02
-3.230310790726616688e+01,-3.374963471558476158e+01,-4.628273485117460950e+00,-6.210207356243699905e+00,-7.947919834481581347e+00,-2.689035888432044885e+01,1.483590232740061765e+01,-7.522760567748264293e+00,9.370253562927246094e+00,-1.529837548732757568e-01,7.266727685928344727e-01,2.280000000000000000e+02
-5.053880049789222539e+01,-4.835938328741212899e+01,-1.259981241019704612e+01,-1.640077512651441793e+01,-3.168332181261575897e+01,-4.979966100842466403e+01,4.654931519842648413e+00,-1.712740348455736239e+01,9.408499717712402344e+00,-7.649187743663787842e-02,6.501809358596801758e-01,2.290000000000000000e+02
-6.878221991966347559e+01,-6.304349724597341265e+01,-2.245711088764255692e+01,-2.870849283461575396e+01,-6.089261738662935386e+01,-7.501356116066017421e+01,-1.014544245806428080e+01,-2.899850579439407738e+01,9.408499717712402344e+00,-7.649187743663787842e-02,6.501809358596801758e-01,2.300000000000000000e+02
-8.608338809178621887e+01,-7.956029584571479063e+01,-3.152506225766774151e+01,-3.973245706244597386e+01,-8.559850392957196163e+01,-9.767583108490907762e+01,-2.063824216700959369e+01,-4.050946934721650905e+01,9.408499717712402344e+00,-7.649187743663787842e-02,6.501809358596801758e-01,2.310000000000000000e+02
-1.029801434133132716e+02,-9.832962644563122012e+01,-3.882340578752337024e+01,-4.855665648274225532e+01,-1.029322696191011346e+02,-1.167400479206844466e+02,-2.464154845326811483e+01,-5.041884925231715897e+01,9.408499717712402344e+00,-7.649187743663787842e-02,6.501809358596801758e-01,2.320000000000000000e+02
-1.206890407985629281e+02,-1.181879951365353918e+02,-4.526101498927346256e+01,-5.687120830349158496e+01,-1.176461825194983248e+02,-1.350018920488128060e+02,-2.705264589011676435e+01,-5.917833147576493502e+01,9.408499717712402344e+00,-7.649187743663787842e-02,6.501809358596801758e-01,2.330000000000000000e+02
-1.394023280978863113e+02,-1.374798403011154733e+02,-5.206473127890239994e+01,-6.657412188885609794e+01,-1.353692365103397606e+02,-1.553612158048272249e+02,-3.335464272416174936e+01,-6.767707252516447625e+01,9.408499717712402344e+00,-7.649187743663787842e-02,6.501809358596801758e-01,2.340000000000000000e+02
-1.577868931675893691e+02,-1.553163222694583965e+02,-5.944953845565396477e+01,-7.768884236676785804e+01,-1.566312725898023928e+02,-1.776382524898726842e+02,-4.382099533781183709e+01,-7.614415654365620867e+01,9.408499717712402344e+00,-7.649187743663787842e-02,6.501809358596801758e-01,2.350000000000000000e+02
-1.743531363268575660e+02,-1.718511465111878351e+02,-6.685005446215836855e+01,-8.861056131614259357e+01,-1.775389333798830194e+02,-1.991207520491025207e+02,-5.411823180605097150e+01,-8.429291086019838986e+01,9.408499717712402344e+00,-7.649187743663787842e-02,6.501809358596801758e-01,2.360000000000000000e+02
-1.891215365660718817e+02,-1.875286204955173162e+02,-7.401549922929552849e+01,-9.792782863384945813e+01,-1.950665554422794230e+02,-2.177267474845430115e+02,-6.059139855198554869e+01,-9.208676298736827448e+01,9.408499717712402344e+00,-7.649187743663787842e-02,6.501809358596801758e-01,2.370000000000000000e+02
-2.036035474905784213e+02,-2.022690360633077944e+02,-8.138745200449193362e+01,-1.055686367758798951e+02,-2.103619885872085433e+02,-2.340717696289502783e+02,-6.392748332431619929e+01,-9.987458086829064996e+01,9.408499717712402344e+00,-7.649187743663787842e-02,6.501809358596801758e-01,2.380000000000000000e+02
-2.190395832285930737e+02,-2.154615407403216523e+02,-8.930342437215404061e+01,-1.122370707693789882e+02,-2.267430913310327014e+02,-2.504097195916947385e+02,-6.760002511351740395e+01,-1.077051112287481374e+02,9.408499717712402344e+00,-7.649187743663787842e-02,6.501809358596801758e-01,2.390000000000000000e+02
-2.348671557620264139e+02,-2.267086018282016084e+02,-9.716535905461205402e+01,-1.182384919017176799e+02,-2.454697173630665930e+02,-2.680349605747633177e+02,-7.361898919861596369e+01,-1.148757793697423040e+02,9.408499717712402344e+00,-7.649187743663787842e-02,6.501809358596801758e-01,2.400000000000000000e+02
-2.491986903296919991e+02,-2.365169792047745432e+02,-1.037930737078859238e+02,-1.232798889731811869e+02,-2.644353312513649144e+02,-2.861484578985073313e+02,-8.060767821867011662e+01,-1.205707604570761760e+02,9.408499717712402344e+00,-7.649187743663787842e-02,6.501809358596801758e-01,2.410000000000000000e+02
-2.608677096864503255e+02,-2.462082408936412321e+02,-1.086982951141380909e+02,-1.273383340312848304e+02,-2.809379352776668384e+02,-3.031813955567904486e+02,-8.593360344993561739e+01,-1.250037987017367414e+02,9.408499717712402344e+00,-7.649187743663787842e-02,6.501809358596801758e-01,2.420000000000000000e+02
-2.708649419974672128e+02,-2.570784091279028871e+02,-1.128072309393519390e+02,-1.312508287967430078e+02,-2.948886381675129087e+02,-3.187369818347342516e+02,-8.894112708564716741e+01,-1.296527130039012263e+02,9.408499717712402344e+00,-7.649187743663787842e-02,6.501809358596801758e-01,2.430000000000000000e+02
