F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-6.366462912410497665e-11,-7.821654435247182846e-11,-5.366018740460276604e-11,-5.366018740460276604e-11,-8.003553375601768494e-11,-7.094058673828840256e-11,-8.367351256310939789e-11,-6.002665031701326370e-11,9.484992027282714844e+00,-8.796565532684326172e-01,-6.119350194931030273e-01,2.010000000000000000e+02
-5.512765784972361871e+01,-5.508375725705354853e+01,-3.163637651251883653e+01,-3.264649576126339525e+01,-4.720575318663031794e+01,-4.537840041547315195e+01,-2.893735347883284703e+01,-3.137150563438444806e+01,9.484992027282714844e+00,-8.796565532684326172e-01,-6.119350194931030273e-01,2.020000000000000000e+02
-1.117373716389356559e+02,-1.103758215293873945e+02,-6.571909225098988827e+01,-6.827079245033382904e+01,-1.012603736282526370e+02,-9.690759491389326286e+01,-6.238666992783328169e+01,-6.639626232861428434e+01,9.484992027282714844e+00,-8.796565532684326172e-01,-6.119350194931030273e-01,2.030000000000000000e+02
-1.697219345741223151e+02,-1.653702013195979816e+02,-1.021321077803704611e+02,-1.072269066083817961e+02,-1.626927446826175583e+02,-1.556964466850167810e+02,-1.008406847401647610e+02,-1.058118036011683216e+02,9.484992027282714844e+00,-8.796565532684326172e-01,-6.119350194931030273e-01,2.040000000000000000e+02
-2.273507511175548643e+02,-2.189848924482166694e+02,-1.381751851031303886e+02,-1.470141359749577532e+02,-2.253683576418152370e+02,-2.172876695441918855e+02,-1.403429974410601062e+02,-1.469848937821416257e+02,9.484992027282714844e+00,-8.796565532684326172e-01,-6.119350194931030273e-01,2.050000000000000000e+02
-2.827939862891298617e+02,-2.704639919848123100e+02,-1.710120251436328545e+02,-1.845342275177599731e+02,-2.821347752049205155e+02,-2.758009147371121799e+02,-1.758745635459972618e+02,-1.861308950771763193e+02,9.484992027282714844e+00,-8.796565532684326172e-01,-6.119350194931030273e-01,2.060000000000000000e+02
-3.356748676492079539e+02,-3.201009542798237817e+02,-2.000894579656505812e+02,-2.186472806388910612e+02,-3.307781010253493150e+02,-3.286232138756222412e+02,-2.053599533094538856e+02,-2.211125413670642956e+02,9.484992027282714844e+00,-8.796565532684326172e-01,-6.119350194931030273e-01,2.070000000000000000e+02
-3.871631390354095856e+02,-3.690096663909289418e+02,-2.272650144238286885e+02,-2.507671057585012022e+02,-3.748639161880655593e+02,-3.775341088007826329e+02,-2.308731462313171505e+02,-2.525384309962337284e+02,9.484992027282714844e+00,-8.031646609306335449e-01,-6.501809358596801758e-01,2.080000000000000000e+02
-4.386190762479809564e+02,-4.181332418237052480e+02,-2.548625091407247965e+02,-2.832525867203112284e+02,-4.195337774087647631e+02,-4.260119537093669351e+02,-2.564934233443254925e+02,-2.827079197012180884e+02,9.484992027282714844e+00,-8.031646609306335449e-01,-6.501809358596801758e-01,2.090000000000000000e+02
-4.901885771086399473e+02,-4.674275136594333162e+02,-2.838266139834277055e+02,-3.173186195525422590e+02,-4.670184916705657088e+02,-4.759256184769192259e+02,-2.851473278532175755e+02,-3.137576929067117817e+02,9.484992027282714844e+00,-8.031646609306335449e-01,-6.501809358596801758e-01,2.100000000000000000e+02
