F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-3.161915174132445827e-13,9.777068044058978558e-12,-2.160049916710704565e-12,4.774847184307873249e-12,-9.777068044058978558e-12,-1.227817847393453121e-11,-1.591615728102624416e-11,-1.818989403545856476e-12,9.561484336853027344e+00,-8.031646609306335449e-01,1.912296712398529053e-01,2.010000000000000000e+02
6.684221223448773230e+00,-3.545271462763594172e+00,5.720552978713158154e+00,-7.474773338836939729e-01,-5.982513366033117563e+00,-3.550520273719484976e+00,2.447310821202336228e+00,1.396801095240118684e+01,9.561484336853027344e+00,-8.031646609306335449e-01,1.912296712398529053e-01,2.020000000000000000e+02
7.933671751897644953e+00,-3.722167294305336327e+00,1.032001299555361129e+01,-1.809685202704258700e-01,-8.419078460609171088e+00,-5.363439900428602414e+00,5.427542365567205707e+00,2.136873069404919079e+01,9.561484336853027344e+00,-8.031646609306335449e-01,1.912296712398529053e-01,2.030000000000000000e+02
3.058141668541221492e+00,1.320721796423640626e-02,1.334702874910647097e+01,1.738866779913848859e+00,-6.693575247879834933e+00,-5.083636654585234282e+00,9.182220295384013298e+00,2.133928848351627039e+01,9.561484336853027344e+00,-8.031646609306335449e-01,1.912296712398529053e-01,2.040000000000000000e+02
-3.664938427290476142e+00,5.268570222037169515e+00,1.520521679931346171e+01,3.819628498943245631e+00,-3.283976544696542987e+00,-3.794379720322694993e+00,1.363305244870480237e+01,1.890596089841631056e+01,9.561484336853027344e+00,-8.031646609306335449e-01,1.912296712398529053e-01,2.050000000000000000e+02
-7.278501135726656912e+00,9.218557555908773793e+00,1.675742603778235207e+01,4.913667772040469117e+00,-1.170345556774009310e+00,-2.813807774719862209e+00,1.862755840096497195e+01,1.975887854108088959e+01,9.561484336853027344e+00,-8.031646609306335449e-01,1.912296712398529053e-01,2.060000000000000000e+02
-6.529159259793543058e+00,1.106207232423366804e+01,1.872134887359652566e+01,5.074073745350688114e+00,-1.188376331054996626e+00,-2.555940528470273421e+00,2.415097818938374985e+01,2.508492503789068451e+01,9.561484336853027344e+00,-8.031646609306335449e-01,1.912296712398529053e-01,2.070000000000000000e+02
-4.220632215539911414e+00,1.212263471487153765e+01,2.131416639604890406e+01,5.465427208261303349e+00,-1.830000964148212006e+00,-2.541542086350091267e+00,3.024529864278611058e+01,3.137687789717995201e+01,9.370253562927246094e+00,-7.649186849594116211e-01,1.529837548732757568e-01,2.080000000000000000e+02
-3.720025340446653672e+00,1.393711986466382768e+01,2.432730611887620853e+01,7.263278449359518163e+00,-1.340478864221040567e+00,-2.309571929107505639e+00,3.667787064982348966e+01,3.473892764673087186e+01,9.370253562927246094e+00,-7.649186849594116211e-01,1.529837548732757568e-01,2.090000000000000000e+02
-5.519216048060943791e+00,1.662717387851830608e+01,2.743266529097923012e+01,1.072304576000408360e+01,3.017587964698122960e-01,-2.073596655003484557e+00,4.274476155881984596e+01,3.480429018646054828e+01,9.370253562927246094e+00,-7.649186849594116211e-01,1.529837548732757568e-01,2.100000000000000000e+02
