F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-4.456524038687348366e-11,-3.637978807091712952e-11,-5.184119800105690956e-11,-2.455635694786906242e-11,-3.274180926382541656e-11,-4.183675628155469894e-11,-3.819877747446298599e-11,-3.819877747446298599e-11,9.484992027282714844e+00,-1.109132170677185059e+00,-1.912296712398529053e-01,2.010000000000000000e+02
-1.389171924201764341e+01,2.532193871184063028e+00,-5.126623213035600202e+00,1.434218624522145547e+00,-1.988191811915567087e+01,-1.601800230888147780e+01,-3.685678513985294558e+00,-3.519237743441408384e+00,9.484992027282714844e+00,-1.109132170677185059e+00,-1.912296712398529053e-01,2.020000000000000000e+02
-2.466312978627502162e+01,2.227825441930690431e+00,-7.234175725573550153e+00,4.690982314496068284e+00,-3.208153080917418265e+01,-2.702423232798719255e+01,-4.289183787705042050e+00,-6.321335299341626524e+00,9.484992027282714844e+00,-1.109132170677185059e+00,-1.912296712398529053e-01,2.030000000000000000e+02
-3.129207154642153910e+01,-1.855645877813003608e+00,-5.510537034000662970e+00,9.942004311767959734e+00,-3.526554201980979997e+01,-3.239803314244090870e+01,-1.580846188549003273e+00,-7.716349862675997429e+00,9.484992027282714844e+00,-1.109132170677185059e+00,-1.912296712398529053e-01,2.040000000000000000e+02
-3.512580650535437599e+01,-8.359060794054130383e+00,-1.618668174906815693e+00,1.574527058715284511e+01,-3.475154923251193395e+01,-3.593076411655601987e+01,1.839275173440000799e+00,-7.250021273455786286e+00,9.484992027282714844e+00,-1.109132170677185059e+00,-1.912296712398529053e-01,2.050000000000000000e+02
-3.832007447172509274e+01,-1.491004428797805303e+01,2.017172277051940910e+00,2.062345306573206472e+01,-3.689002051735769783e+01,-4.170290573914644483e+01,3.311262022370101477e+00,-4.990542837526845688e+00,9.484992027282714844e+00,-1.109132170677185059e+00,-1.912296712398529053e-01,2.060000000000000000e+02
-4.213404069265016005e+01,-1.992626222412673087e+01,4.128042381448722153e+00,2.443488074187007442e+01,-4.342380552341455768e+01,-5.023905926519364584e+01,2.720879104360392375e+00,-1.594619299710757332e+00,9.484992027282714844e+00,-1.109132170677185059e+00,-1.912296712398529053e-01,2.070000000000000000e+02
-4.659543301513895130e+01,-2.345942809703228704e+01,5.017596878484255285e+00,2.816225581044000137e+01,-5.112799502607049362e+01,-5.872778399947037542e+01,2.340846600749500794e+00,1.993476861684939649e+00,9.523238182067871094e+00,-1.185624003410339355e+00,-2.294756323099136353e-01,2.080000000000000000e+02
-5.137631252987921471e+01,-2.658519828076805425e+01,5.494852646748768166e+00,3.257850658459028637e+01,-5.617781886138072878e+01,-6.457367412301482545e+01,4.264657968687970424e+00,5.010450412423779198e+00,9.523238182067871094e+00,-1.185624003410339355e+00,-2.294756323099136353e-01,2.090000000000000000e+02
-5.654489114824809803e+01,-3.013973684381653584e+01,5.750354094004251237e+00,3.737732312816660851e+01,-5.811622254857957159e+01,-6.821047502526744211e+01,8.155861168948831619e+00,7.143128243683349865e+00,9.523238182067871094e+00,-1.185624003410339355e+00,-2.294756323099136353e-01,2.100000000000000000e+02
-6.234015527680821833e+01,-3.401718195431021741e+01,5.344489931662792515e+00,4.162681041636460577e+01,-5.954532259395091387e+01,-7.234147247766577493e+01,1.150074067577861570e+01,8.439937058757095656e+00,9.523238182067871094e+00,-1.185624003410339355e+00,-2.294756323099136353e-01,2.110000000000000000e+02
-6.849108661236459739e+01,-3.753508923330537073e+01,4.062678394659997139e+00,4.482215068029472604e+01,-6.271130231993993220e+01,-7.885357133881461777e+01,1.191294013770220772e+01,9.049767050958507753e+00,9.523238182067871094e+00,-1.185624003410339355e+00,-2.294756323099136353e-01,2.120000000000000000e+02
