F3,F4,C3,C4,P3,P4,Cz,Pz,Accel_x,Accel_y,Accel_z,Sample
-2.137312549166381359e-11,-6.139089236967265606e-12,-2.364686224609613419e-11,-1.182343112304806709e-11,-3.910827217623591423e-11,-2.091837814077734947e-11,-3.910827217623591423e-11,-1.409716787748038769e-11,9.484992027282714844e+00,-8.031646609306335449e-01,3.824593871831893921e-02,2.260000000000000000e+02
-1.033382603733798533e+01,5.075750213802621147e-01,-8.138785527307845769e-01,2.630415698900378629e+00,-5.666622920234658523e+00,-4.273400978504469094e+00,-5.576655642496007204e+00,-8.457134704392501590e+00,9.484992027282714844e+00,-8.031646609306335449e-01,3.824593871831893921e-02,2.270000000000000000e+02
-2.005405594044214013e+01,-7.584809171172537390e-01,-3.188498226843876182e+00,4.258272659214981104e+00,-1.168107071025633559e+01,-8.931666482239961624e+00,-1.077026921852029773e+01,-1.402038452750866782e+01,9.484992027282714844e+00,-8.031646609306335449e-01,3.824593871831893921e-02,2.280000000000000000e+02
-2.835441595554311789e+01,-4.051743893272146124e+00,-7.257899450291006360e+00,4.221569806276875170e+00,-1.816720721961564777e+01,-1.464045468174299458e+01,-1.592054092993294034e+01,-1.640289057722384314e+01,9.484992027282714844e+00,-8.031646609306335449e-01,3.824593871831893921e-02,2.290000000000000000e+02
-3.448434870738037716e+01,-8.046855185882918704e+00,-1.172594730219270787e+01,2.371911538822587318e+00,-2.497415528164492571e+01,-2.206631008110525727e+01,-2.182592739825213357e+01,-1.798547187097665301e+01,9.484992027282714844e+00,-8.031646609306335449e-01,3.824593871831893921e-02,2.300000000000000000e+02
-3.834888589538559245e+01,-1.119757386072967620e+01,-1.522673797464631207e+01,-9.648420874245857703e-01,-3.183815913290118260e+01,-3.121149235907341790e+01,-2.871508034709404455e+01,-2.139481493225366648e+01,9.484992027282714844e+00,-8.031646609306335449e-01,3.824593871831893921e-02,2.310000000000000000e+02
-4.087537261673833200e+01,-1.307353358960597234e+01,-1.762368066739190908e+01,-5.180568461711118289e+00,-3.863485249857058079e+01,-4.114374799865299792e+01,-3.566862635848337959e+01,-2.711719512845911595e+01,9.484992027282714844e+00,-8.031646609306335449e-01,3.824593871831893921e-02,2.320000000000000000e+02
-4.366002570379032477e+01,-1.440499422268987928e+01,-1.996344032727347440e+01,-9.626776360902567831e+00,-4.547125750090799556e+01,-5.056936233984652063e+01,-4.125072094358165486e+01,-3.342506905209074830e+01,9.484992027282714844e+00,-8.031646609306335449e-01,3.824593871831893921e-02,2.330000000000000000e+02
-4.803028637391889788e+01,-1.602247954892663984e+01,-2.324167013442593088e+01,-1.381212158856328642e+01,-5.248271492843605301e+01,-5.877143084225417624e+01,-4.476021746158039605e+01,-3.834368436087243026e+01,9.484992027282714844e+00,-8.031646609306335449e-01,3.824593871831893921e-02,2.340000000000000000e+02
-5.423312169629843993e+01,-1.796045639312660569e+01,-2.732345182064955225e+01,-1.747782919763585596e+01,-5.949437819537888572e+01,-6.596948431395048829e+01,-4.681837429149982199e+01,-4.138308153007665169e+01,9.484992027282714844e+00,-8.031646609306335449e-01,3.824593871831893921e-02,2.350000000000000000e+02
